MapDate,RegionName,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20081118,III,49.31,50.69,15.31,6.61,0.47,0.00,2008-11-18,2008-11-24,1
20081118,IV,48.51,51.49,32.97,22.52,9.58,3.50,2008-11-18,2008-11-24,1
20081111,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-11-11,2008-11-17,1
20081111,II,94.59,5.41,0.00,0.00,0.00,0.00,2008-11-11,2008-11-17,1
20081111,III,46.06,53.94,16.37,7.09,0.48,0.00,2008-11-11,2008-11-17,1
20081111,IV,47.23,52.77,35.53,23.39,9.90,3.50,2008-11-11,2008-11-17,1
20081104,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-11-04,2008-11-10,1
20081104,II,95.89,4.11,0.00,0.00,0.00,0.00,2008-11-04,2008-11-10,1
20081104,III,60.39,39.61,16.37,7.09,0.48,0.00,2008-11-04,2008-11-10,1
20081104,IV,47.23,52.77,33.83,23.39,9.90,1.54,2008-11-04,2008-11-10,1
20081028,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-28,2008-11-03,1
20081028,II,95.89,4.11,0.00,0.00,0.00,0.00,2008-10-28,2008-11-03,1
20081028,III,60.83,39.17,16.37,7.09,0.48,0.00,2008-10-28,2008-11-03,1
20081028,IV,48.37,51.63,33.83,23.39,9.90,0.97,2008-10-28,2008-11-03,1
20081021,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-21,2008-10-27,1
20081021,II,92.33,7.67,0.00,0.00,0.00,0.00,2008-10-21,2008-10-27,1
20081021,III,46.87,53.13,17.79,7.87,0.49,0.00,2008-10-21,2008-10-27,1
20081021,IV,35.93,64.07,40.44,26.01,10.51,0.98,2008-10-21,2008-10-27,1
20081014,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-14,2008-10-20,1
20081014,II,91.28,8.72,0.00,0.00,0.00,0.00,2008-10-14,2008-10-20,1
20081014,III,48.80,51.20,17.58,7.87,0.49,0.00,2008-10-14,2008-10-20,1
20081014,IV,36.42,63.58,39.65,26.00,10.51,0.98,2008-10-14,2008-10-20,1
20081007,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-07,2008-10-13,1
20081007,II,94.17,5.83,0.00,0.00,0.00,0.00,2008-10-07,2008-10-13,1
20081007,III,59.70,40.30,12.57,0.54,0.00,0.00,2008-10-07,2008-10-13,1
20081007,IV,33.44,66.56,46.72,25.03,8.66,1.42,2008-10-07,2008-10-13,1
20080930,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-30,2008-10-06,1
20080930,II,94.17,5.83,0.00,0.00,0.00,0.00,2008-09-30,2008-10-06,1
20080930,III,59.70,40.30,12.57,0.54,0.00,0.00,2008-09-30,2008-10-06,1
20080930,IV,33.44,66.56,46.72,25.03,8.66,1.42,2008-09-30,2008-10-06,1
20080923,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-23,2008-09-29,1
20080923,II,92.61,7.39,0.00,0.00,0.00,0.00,2008-09-23,2008-09-29,1
20080923,III,55.73,44.27,12.42,0.95,0.00,0.00,2008-09-23,2008-09-29,1
20080923,IV,42.12,57.88,39.43,19.38,6.62,1.42,2008-09-23,2008-09-29,1
20080916,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-16,2008-09-22,1
20080916,II,92.50,7.50,0.00,0.00,0.00,0.00,2008-09-16,2008-09-22,1
20080916,III,70.35,29.65,11.40,0.95,0.00,0.00,2008-09-16,2008-09-22,1
20080916,IV,41.33,58.67,35.89,17.34,6.67,1.14,2008-09-16,2008-09-22,1
20080909,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-09,2008-09-15,1
20080909,II,92.50,7.50,0.00,0.00,0.00,0.00,2008-09-09,2008-09-15,1
20080909,III,68.68,31.32,11.99,0.95,0.00,0.00,2008-09-09,2008-09-15,1
20080909,IV,41.33,58.67,35.89,18.74,7.44,1.14,2008-09-09,2008-09-15,1
20080902,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-02,2008-09-08,1
20080902,II,85.54,14.46,3.07,0.00,0.00,0.00,2008-09-02,2008-09-08,1
20080902,III,41.03,58.97,21.37,2.16,0.00,0.00,2008-09-02,2008-09-08,1
20080902,IV,37.33,62.67,39.98,19.33,7.44,1.14,2008-09-02,2008-09-08,1
20080826,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-08-26,2008-09-01,1
20080826,II,92.27,7.73,0.91,0.00,0.00,0.00,2008-08-26,2008-09-01,1
20080826,III,46.85,53.15,26.32,10.64,0.00,0.00,2008-08-26,2008-09-01,1
20080826,IV,38.09,61.91,37.24,22.20,10.25,1.14,2008-08-26,2008-09-01,1
20080819,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-08-19,2008-08-25,1
20080819,II,92.58,7.42,0.91,0.00,0.00,0.00,2008-08-19,2008-08-25,1
20080819,III,62.87,37.13,21.94,10.26,0.00,0.00,2008-08-19,2008-08-25,1
20080819,IV,30.07,69.93,52.11,33.81,15.29,6.13,2008-08-19,2008-08-25,1
20080812,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-08-12,2008-08-18,1
20080812,II,92.40,7.60,0.82,0.00,0.00,0.00,2008-08-12,2008-08-18,1
20080812,III,74.27,25.73,13.14,3.20,0.00,0.00,2008-08-12,2008-08-18,1
20080812,IV,25.30,74.70,53.02,33.09,12.21,4.79,2008-08-12,2008-08-18,1
20080805,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-08-05,2008-08-11,1
20080805,II,89.76,10.24,0.82,0.00,0.00,0.00,2008-08-05,2008-08-11,1
20080805,III,83.74,16.26,7.77,1.30,0.00,0.00,2008-08-05,2008-08-11,1
20080805,IV,25.30,74.70,51.33,31.06,11.02,4.79,2008-08-05,2008-08-11,1
20080729,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-07-29,2008-08-04,1
20080729,II,89.76,10.24,0.82,0.00,0.00,0.00,2008-07-29,2008-08-04,1
20080729,III,83.74,16.26,7.74,1.30,0.00,0.00,2008-07-29,2008-08-04,1
20080729,IV,25.31,74.69,52.55,30.29,9.80,4.79,2008-07-29,2008-08-04,1
20080722,I,93.64,6.36,0.00,0.00,0.00,0.00,2008-07-22,2008-07-28,1
20080722,II,77.15,22.85,0.82,0.00,0.00,0.00,2008-07-22,2008-07-28,1
20080722,III,79.11,20.89,7.74,1.30,0.00,0.00,2008-07-22,2008-07-28,1
20080722,IV,25.31,74.69,52.55,29.44,9.80,4.79,2008-07-22,2008-07-28,1
20080715,I,94.35,5.65,0.00,0.00,0.00,0.00,2008-07-15,2008-07-21,1
20080715,II,90.14,9.86,0.53,0.00,0.00,0.00,2008-07-15,2008-07-21,1
20080715,III,81.75,18.25,7.74,1.30,0.00,0.00,2008-07-15,2008-07-21,1
20080715,IV,21.74,78.26,45.54,26.39,9.68,2.15,2008-07-15,2008-07-21,1
20080708,I,94.35,5.65,0.00,0.00,0.00,0.00,2008-07-08,2008-07-14,1
20080708,II,85.43,14.57,0.53,0.00,0.00,0.00,2008-07-08,2008-07-14,1
20080708,III,80.78,19.22,8.60,1.47,0.00,0.00,2008-07-08,2008-07-14,1
20080708,IV,19.75,80.25,47.03,28.30,9.68,2.15,2008-07-08,2008-07-14,1
20080701,I,94.35,5.65,0.00,0.00,0.00,0.00,2008-07-01,2008-07-07,1
20080701,II,85.71,14.29,0.00,0.00,0.00,0.00,2008-07-01,2008-07-07,1
20080701,III,79.78,20.22,8.45,0.77,0.00,0.00,2008-07-01,2008-07-07,1
20080701,IV,19.16,80.84,47.26,29.86,9.55,2.15,2008-07-01,2008-07-07,1
20080624,I,74.06,25.94,0.00,0.00,0.00,0.00,2008-06-24,2008-06-30,1
20080624,II,80.21,19.79,0.00,0.00,0.00,0.00,2008-06-24,2008-06-30,1
20080624,III,81.11,18.89,8.45,0.70,0.00,0.00,2008-06-24,2008-06-30,1
20080624,IV,25.38,74.62,49.19,25.00,8.75,1.80,2008-06-24,2008-06-30,1
20080617,I,70.22,29.78,0.00,0.00,0.00,0.00,2008-06-17,2008-06-23,1
20080617,II,74.52,25.48,0.00,0.00,0.00,0.00,2008-06-17,2008-06-23,1
20080617,III,80.84,19.16,8.45,0.70,0.00,0.00,2008-06-17,2008-06-23,1
20080617,IV,29.53,70.47,49.24,21.33,8.00,0.71,2008-06-17,2008-06-23,1
20080610,I,59.32,40.68,0.00,0.00,0.00,0.00,2008-06-10,2008-06-16,1
20080610,II,54.50,45.50,0.00,0.00,0.00,0.00,2008-06-10,2008-06-16,1
20080610,III,77.44,22.56,7.86,0.58,0.00,0.00,2008-06-10,2008-06-16,1
20080610,IV,27.83,72.17,43.79,21.72,6.27,0.00,2008-06-10,2008-06-16,1
20080603,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-06-03,2008-06-09,1
20080603,II,97.76,2.24,0.00,0.00,0.00,0.00,2008-06-03,2008-06-09,1
20080603,III,88.83,11.17,2.51,0.00,0.00,0.00,2008-06-03,2008-06-09,1
20080603,IV,35.27,64.73,36.61,17.82,3.93,0.00,2008-06-03,2008-06-09,1
20080527,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-05-27,2008-06-02,1
20080527,II,97.76,2.24,0.00,0.00,0.00,0.00,2008-05-27,2008-06-02,1
20080527,III,88.83,11.17,2.51,0.00,0.00,0.00,2008-05-27,2008-06-02,1
20080527,IV,38.90,61.10,33.81,19.93,4.49,0.00,2008-05-27,2008-06-02,1
20080520,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-05-20,2008-05-26,1
20080520,II,97.76,2.24,0.00,0.00,0.00,0.00,2008-05-20,2008-05-26,1
20080520,III,88.83,11.17,2.51,0.00,0.00,0.00,2008-05-20,2008-05-26,1
20080520,IV,37.05,62.95,33.18,19.01,3.66,0.00,2008-05-20,2008-05-26,1
20080513,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-05-13,2008-05-19,1
20080513,II,97.39,2.61,0.00,0.00,0.00,0.00,2008-05-13,2008-05-19,1
20080513,III,81.34,18.66,2.52,0.00,0.00,0.00,2008-05-13,2008-05-19,1
20080513,IV,40.13,59.87,35.38,19.60,6.28,0.00,2008-05-13,2008-05-19,1
20080506,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-05-06,2008-05-12,1
20080506,II,97.39,2.61,0.00,0.00,0.00,0.00,2008-05-06,2008-05-12,1
20080506,III,68.42,31.58,13.47,0.00,0.00,0.00,2008-05-06,2008-05-12,1
20080506,IV,40.84,59.16,35.48,20.24,6.80,0.00,2008-05-06,2008-05-12,1
20080429,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-04-29,2008-05-05,1
20080429,II,96.44,3.56,0.00,0.00,0.00,0.00,2008-04-29,2008-05-05,1
20080429,III,68.42,31.58,13.47,0.00,0.00,0.00,2008-04-29,2008-05-05,1
20080429,IV,41.21,58.79,35.39,19.38,6.52,0.00,2008-04-29,2008-05-05,1
20080422,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-04-22,2008-04-28,1
20080422,II,95.56,4.44,0.00,0.00,0.00,0.00,2008-04-22,2008-04-28,1
20080422,III,66.86,33.14,18.37,2.05,0.00,0.00,2008-04-22,2008-04-28,1
20080422,IV,39.74,60.26,37.80,20.71,6.75,0.00,2008-04-22,2008-04-28,1
20080415,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-04-15,2008-04-21,1
20080415,II,95.52,4.48,0.00,0.00,0.00,0.00,2008-04-15,2008-04-21,1
20080415,III,64.49,35.51,26.03,7.94,0.00,0.00,2008-04-15,2008-04-21,1
20080415,IV,41.98,58.02,35.60,22.27,6.75,0.00,2008-04-15,2008-04-21,1
20080408,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-04-08,2008-04-14,1
20080408,II,95.52,4.48,0.00,0.00,0.00,0.00,2008-04-08,2008-04-14,1
20080408,III,64.49,35.51,26.03,7.94,0.00,0.00,2008-04-08,2008-04-14,1
20080408,IV,44.58,55.42,35.81,22.27,9.25,0.00,2008-04-08,2008-04-14,1
20080401,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-04-01,2008-04-07,1
20080401,II,94.65,5.35,0.00,0.00,0.00,0.00,2008-04-01,2008-04-07,1
20080401,III,64.05,35.95,28.06,11.60,0.00,0.00,2008-04-01,2008-04-07,1
20080401,IV,38.28,61.72,43.83,30.05,15.31,0.00,2008-04-01,2008-04-07,1
20080325,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-25,2008-03-31,1
20080325,II,94.65,5.35,0.00,0.00,0.00,0.00,2008-03-25,2008-03-31,1
20080325,III,65.85,34.15,24.48,8.53,0.00,0.00,2008-03-25,2008-03-31,1
20080325,IV,43.37,56.63,43.27,29.86,15.82,0.00,2008-03-25,2008-03-31,1
20080318,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-18,2008-03-24,1
20080318,II,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-18,2008-03-24,1
20080318,III,65.71,34.29,24.59,9.28,0.00,0.00,2008-03-18,2008-03-24,1
20080318,IV,39.52,60.48,44.99,33.36,16.94,0.89,2008-03-18,2008-03-24,1
20080311,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-11,2008-03-17,1
20080311,II,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-11,2008-03-17,1
20080311,III,65.71,34.29,24.59,9.28,0.00,0.00,2008-03-11,2008-03-17,1
20080311,IV,39.02,60.98,44.57,33.25,16.96,3.01,2008-03-11,2008-03-17,1
20080304,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-04,2008-03-10,1
20080304,II,100.00,0.00,0.00,0.00,0.00,0.00,2008-03-04,2008-03-10,1
20080304,III,60.24,39.76,31.65,13.37,0.88,0.00,2008-03-04,2008-03-10,1
20080304,IV,34.54,65.46,51.02,38.50,22.99,7.11,2008-03-04,2008-03-10,1
20080226,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-02-26,2008-03-03,1
20080226,II,100.00,0.00,0.00,0.00,0.00,0.00,2008-02-26,2008-03-03,1
20080226,III,60.24,39.76,29.07,13.37,0.88,0.00,2008-02-26,2008-03-03,1
20080226,IV,30.64,69.36,51.63,39.02,24.23,8.70,2008-02-26,2008-03-03,1
20080219,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-02-19,2008-02-25,1
20080219,II,100.00,0.00,0.00,0.00,0.00,0.00,2008-02-19,2008-02-25,1
20080219,III,59.73,40.27,29.75,14.39,1.07,0.00,2008-02-19,2008-02-25,1
20080219,IV,19.31,80.69,56.54,43.20,29.90,16.44,2008-02-19,2008-02-25,1
20080212,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-02-12,2008-02-18,1
20080212,II,99.84,0.16,0.00,0.00,0.00,0.00,2008-02-12,2008-02-18,1
20080212,III,59.24,40.76,29.75,14.39,1.07,0.00,2008-02-12,2008-02-18,1
20080212,IV,18.82,81.18,57.28,43.58,31.37,17.15,2008-02-12,2008-02-18,1
20080205,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-02-05,2008-02-11,1
20080205,II,99.84,0.16,0.00,0.00,0.00,0.00,2008-02-05,2008-02-11,1
20080205,III,58.84,41.16,29.97,14.39,1.07,0.00,2008-02-05,2008-02-11,1
20080205,IV,18.74,81.26,56.28,43.59,31.35,17.15,2008-02-05,2008-02-11,1
20080129,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-01-29,2008-02-04,1
20080129,II,99.84,0.16,0.00,0.00,0.00,0.00,2008-01-29,2008-02-04,1
20080129,III,58.84,41.16,32.88,15.86,2.98,0.00,2008-01-29,2008-02-04,1
20080129,IV,18.19,81.81,58.00,47.32,33.30,18.23,2008-01-29,2008-02-04,1
20080122,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-01-22,2008-01-28,1
20080122,II,99.84,0.16,0.00,0.00,0.00,0.00,2008-01-22,2008-01-28,1
20080122,III,58.84,41.16,32.88,9.08,2.09,0.00,2008-01-22,2008-01-28,1
20080122,IV,20.50,79.50,58.60,46.14,32.12,17.38,2008-01-22,2008-01-28,1
20080115,I,100.00,0.00,0.00,0.00,0.00,0.00,2008-01-15,2008-01-21,1
20080115,II,99.11,0.89,0.00,0.00,0.00,0.00,2008-01-15,2008-01-21,1
20080115,III,55.16,44.84,33.45,9.79,2.09,0.00,2008-01-15,2008-01-21,1
20080115,IV,16.94,83.06,60.22,49.11,34.39,17.36,2008-01-15,2008-01-21,1
20080108,I,92.36,7.64,0.00,0.00,0.00,0.00,2008-01-08,2008-01-14,1
20080108,II,99.10,0.90,0.00,0.00,0.00,0.00,2008-01-08,2008-01-14,1
20080108,III,57.11,42.89,32.72,10.91,3.04,2.09,2008-01-08,2008-01-14,1
20080108,IV,20.34,79.66,60.74,49.03,36.23,19.32,2008-01-08,2008-01-14,1
20080101,I,92.36,7.64,0.00,0.00,0.00,0.00,2008-01-01,2008-01-07,1
20080101,II,99.89,0.11,0.00,0.00,0.00,0.00,2008-01-01,2008-01-07,1
20080101,III,58.02,41.98,29.91,10.91,3.04,2.09,2008-01-01,2008-01-07,1
20080101,IV,22.90,77.10,58.81,48.66,35.96,18.31,2008-01-01,2008-01-07,1
20071225,I,92.36,7.64,0.00,0.00,0.00,0.00,2007-12-25,2007-12-31,1
20071225,II,99.89,0.11,0.00,0.00,0.00,0.00,2007-12-25,2007-12-31,1
20071225,III,58.02,41.98,29.91,11.61,3.04,2.09,2007-12-25,2007-12-31,1
20071225,IV,21.73,78.27,61.04,51.52,41.18,29.23,2007-12-25,2007-12-31,1
20071218,I,92.36,7.64,0.00,0.00,0.00,0.00,2007-12-18,2007-12-24,1
20071218,II,99.89,0.11,0.00,0.00,0.00,0.00,2007-12-18,2007-12-24,1
20071218,III,58.02,41.98,29.91,11.61,3.04,2.09,2007-12-18,2007-12-24,1
20071218,IV,21.77,78.23,62.16,52.02,41.27,29.23,2007-12-18,2007-12-24,1
20071211,I,86.61,13.39,7.58,0.00,0.00,0.00,2007-12-11,2007-12-17,1
20071211,II,99.89,0.11,0.01,0.00,0.00,0.00,2007-12-11,2007-12-17,1
20071211,III,53.01,46.99,33.91,13.32,3.04,2.09,2007-12-11,2007-12-17,1
20071211,IV,20.99,79.01,63.62,52.75,41.27,29.23,2007-12-11,2007-12-17,1
20071204,I,86.61,13.39,7.59,0.00,0.00,0.00,2007-12-04,2007-12-10,1
20071204,II,94.33,5.67,0.01,0.00,0.00,0.00,2007-12-04,2007-12-10,1
20071204,III,45.76,54.24,40.84,15.15,3.01,0.44,2007-12-04,2007-12-10,1
20071204,IV,23.55,76.45,62.22,50.28,39.16,25.71,2007-12-04,2007-12-10,1
20071127,I,86.61,13.39,7.58,0.00,0.00,0.00,2007-11-27,2007-12-03,1
20071127,II,94.33,5.67,0.01,0.00,0.00,0.00,2007-11-27,2007-12-03,1
20071127,III,41.13,58.87,41.26,15.21,3.01,0.44,2007-11-27,2007-12-03,1
20071127,IV,23.67,76.33,61.49,49.71,37.86,22.84,2007-11-27,2007-12-03,1
20071120,I,86.61,13.39,7.58,0.00,0.00,0.00,2007-11-20,2007-11-26,1
20071120,II,83.30,16.70,0.01,0.00,0.00,0.00,2007-11-20,2007-11-26,1
20071120,III,39.98,60.02,37.89,10.38,3.03,0.44,2007-11-20,2007-11-26,1
20071120,IV,19.22,80.78,62.54,50.39,38.01,23.22,2007-11-20,2007-11-26,1
20071113,I,86.61,13.39,7.58,0.00,0.00,0.00,2007-11-13,2007-11-19,1
20071113,II,82.20,17.80,0.01,0.00,0.00,0.00,2007-11-13,2007-11-19,1
20071113,III,39.98,60.02,36.89,9.56,3.03,1.31,2007-11-13,2007-11-19,1
20071113,IV,19.22,80.78,61.34,49.45,33.96,21.27,2007-11-13,2007-11-19,1
20071106,I,86.61,13.39,7.58,0.00,0.00,0.00,2007-11-06,2007-11-12,1
20071106,II,82.20,17.80,0.01,0.00,0.00,0.00,2007-11-06,2007-11-12,1
20071106,III,40.87,59.13,30.85,8.97,3.03,1.31,2007-11-06,2007-11-12,1
20071106,IV,24.11,75.89,57.33,45.66,31.18,19.24,2007-11-06,2007-11-12,1
20071030,I,84.93,15.07,10.26,0.00,0.00,0.00,2007-10-30,2007-11-05,1
20071030,II,81.68,18.32,5.44,0.00,0.00,0.00,2007-10-30,2007-11-05,1
20071030,III,49.36,50.64,27.72,6.33,2.29,1.19,2007-10-30,2007-11-05,1
20071030,IV,26.95,73.05,57.33,44.52,30.35,17.20,2007-10-30,2007-11-05,1
20071023,I,70.98,29.02,16.11,0.00,0.00,0.00,2007-10-23,2007-10-29,1
20071023,II,64.60,35.40,11.05,0.00,0.00,0.00,2007-10-23,2007-10-29,1
20071023,III,22.68,77.32,51.45,40.03,19.03,1.65,2007-10-23,2007-10-29,1
20071023,IV,16.97,83.03,71.94,58.27,46.13,31.12,2007-10-23,2007-10-29,1
20071016,I,70.98,29.02,16.11,0.00,0.00,0.00,2007-10-16,2007-10-22,1
20071016,II,57.68,42.32,19.29,0.00,0.00,0.00,2007-10-16,2007-10-22,1
20071016,III,21.47,78.53,54.62,39.87,11.87,1.65,2007-10-16,2007-10-22,1
20071016,IV,9.87,90.13,81.99,70.97,59.01,33.93,2007-10-16,2007-10-22,1
20071009,I,41.41,58.59,16.11,0.00,0.00,0.00,2007-10-09,2007-10-15,1
20071009,II,54.18,45.82,23.41,5.48,0.00,0.00,2007-10-09,2007-10-15,1
20071009,III,20.85,79.15,54.95,39.87,10.47,1.65,2007-10-09,2007-10-15,1
20071009,IV,13.35,86.65,78.02,67.25,54.59,27.65,2007-10-09,2007-10-15,1
20071002,I,47.13,52.87,5.93,0.00,0.00,0.00,2007-10-02,2007-10-08,1
20071002,II,54.06,45.94,21.89,6.61,0.00,0.00,2007-10-02,2007-10-08,1
20071002,III,35.68,64.32,48.12,34.39,8.67,1.65,2007-10-02,2007-10-08,1
20071002,IV,11.31,88.69,75.06,64.43,51.58,26.17,2007-10-02,2007-10-08,1
20070925,I,73.32,26.68,5.93,0.00,0.00,0.00,2007-09-25,2007-10-01,1
20070925,II,42.36,57.64,28.89,13.37,0.00,0.00,2007-09-25,2007-10-01,1
20070925,III,40.25,59.75,46.63,19.52,2.49,0.43,2007-09-25,2007-10-01,1
20070925,IV,13.81,86.19,74.21,63.47,49.92,18.02,2007-09-25,2007-10-01,1
20070918,I,83.00,17.00,0.00,0.00,0.00,0.00,2007-09-18,2007-09-24,1
20070918,II,52.87,47.13,19.88,5.57,0.00,0.00,2007-09-18,2007-09-24,1
20070918,III,43.47,56.53,36.21,14.82,2.49,0.43,2007-09-18,2007-09-24,1
20070918,IV,12.12,87.88,75.87,64.13,48.71,18.30,2007-09-18,2007-09-24,1
20070911,I,82.13,17.87,3.37,0.00,0.00,0.00,2007-09-11,2007-09-17,1
20070911,II,53.38,46.62,19.88,5.57,0.00,0.00,2007-09-11,2007-09-17,1
20070911,III,40.66,59.34,38.92,16.60,2.54,0.51,2007-09-11,2007-09-17,1
20070911,IV,5.77,94.23,80.92,67.84,52.89,22.36,2007-09-11,2007-09-17,1
20070904,I,80.11,19.89,3.37,0.00,0.00,0.00,2007-09-04,2007-09-10,1
20070904,II,47.32,52.68,24.67,5.57,0.00,0.00,2007-09-04,2007-09-10,1
20070904,III,39.88,60.12,30.88,6.80,1.45,0.04,2007-09-04,2007-09-10,1
20070904,IV,6.06,93.94,79.75,64.73,47.33,19.11,2007-09-04,2007-09-10,1
20070828,I,87.93,12.07,0.00,0.00,0.00,0.00,2007-08-28,2007-09-03,1
20070828,II,70.01,29.99,5.26,0.00,0.00,0.00,2007-08-28,2007-09-03,1
20070828,III,34.52,65.48,28.60,5.21,1.79,0.00,2007-08-28,2007-09-03,1
20070828,IV,2.29,97.71,86.73,70.09,52.22,22.16,2007-08-28,2007-09-03,1
20070821,I,100.00,0.00,0.00,0.00,0.00,0.00,2007-08-21,2007-08-27,1
20070821,II,78.60,21.40,8.24,0.00,0.00,0.00,2007-08-21,2007-08-27,1
20070821,III,24.18,75.82,49.14,6.94,1.71,0.00,2007-08-21,2007-08-27,1
20070821,IV,3.01,96.99,86.50,70.08,51.47,22.84,2007-08-21,2007-08-27,1
20070814,I,100.00,0.00,0.00,0.00,0.00,0.00,2007-08-14,2007-08-20,1
20070814,II,78.60,21.40,8.14,0.00,0.00,0.00,2007-08-14,2007-08-20,1
20070814,III,18.64,81.36,45.61,16.52,0.50,0.00,2007-08-14,2007-08-20,1
20070814,IV,3.30,96.70,86.08,64.35,36.37,18.63,2007-08-14,2007-08-20,1
20070807,I,80.69,19.31,0.00,0.00,0.00,0.00,2007-08-07,2007-08-13,1
20070807,II,78.69,21.31,8.02,0.00,0.00,0.00,2007-08-07,2007-08-13,1
20070807,III,7.54,92.46,49.00,12.20,0.00,0.00,2007-08-07,2007-08-13,1
20070807,IV,4.85,95.15,79.83,49.23,29.09,12.19,2007-08-07,2007-08-13,1
20070731,I,86.45,13.55,0.00,0.00,0.00,0.00,2007-07-31,2007-08-06,1
20070731,II,79.70,20.30,3.56,0.00,0.00,0.00,2007-07-31,2007-08-06,1
20070731,III,7.54,92.46,49.49,13.54,0.00,0.00,2007-07-31,2007-08-06,1
20070731,IV,4.93,95.07,80.81,47.99,23.92,5.24,2007-07-31,2007-08-06,1
20070724,I,90.87,9.13,0.00,0.00,0.00,0.00,2007-07-24,2007-07-30,1
20070724,II,81.50,18.50,1.70,0.00,0.00,0.00,2007-07-24,2007-07-30,1
20070724,III,7.89,92.11,54.20,11.44,0.11,0.00,2007-07-24,2007-07-30,1
20070724,IV,5.07,94.93,76.61,45.79,20.19,3.18,2007-07-24,2007-07-30,1
20070717,I,90.87,9.13,0.00,0.00,0.00,0.00,2007-07-17,2007-07-23,1
20070717,II,81.50,18.50,11.50,0.00,0.00,0.00,2007-07-17,2007-07-23,1
20070717,III,9.16,90.84,53.16,8.48,0.11,0.00,2007-07-17,2007-07-23,1
20070717,IV,6.03,93.97,77.19,45.79,20.19,4.09,2007-07-17,2007-07-23,1
20070710,I,86.87,13.13,0.00,0.00,0.00,0.00,2007-07-10,2007-07-16,1
20070710,II,82.87,17.13,9.28,0.00,0.00,0.00,2007-07-10,2007-07-16,1
20070710,III,10.58,89.42,34.04,5.56,0.09,0.00,2007-07-10,2007-07-16,1
20070710,IV,5.43,94.57,76.25,45.47,20.98,4.10,2007-07-10,2007-07-16,1
20070703,I,90.55,9.45,0.00,0.00,0.00,0.00,2007-07-03,2007-07-09,1
20070703,II,81.98,18.02,8.25,0.00,0.00,0.00,2007-07-03,2007-07-09,1
20070703,III,19.01,80.99,13.77,2.59,0.09,0.00,2007-07-03,2007-07-09,1
20070703,IV,2.14,97.86,80.49,54.14,29.22,6.13,2007-07-03,2007-07-09,1
20070626,I,100.00,0.00,0.00,0.00,0.00,0.00,2007-06-26,2007-07-02,1
20070626,II,83.28,16.72,0.00,0.00,0.00,0.00,2007-06-26,2007-07-02,1
20070626,III,17.04,82.96,21.75,4.40,0.09,0.00,2007-06-26,2007-07-02,1
20070626,IV,1.06,98.94,83.57,58.73,33.74,7.32,2007-06-26,2007-07-02,1
20070619,I,100.00,0.00,0.00,0.00,0.00,0.00,2007-06-19,2007-06-25,1
20070619,II,83.39,16.61,0.00,0.00,0.00,0.00,2007-06-19,2007-06-25,1
20070619,III,36.16,63.84,15.52,1.90,0.01,0.00,2007-06-19,2007-06-25,1
20070619,IV,2.03,97.97,83.44,60.03,36.53,9.53,2007-06-19,2007-06-25,1
20070612,I,100.00,0.00,0.00,0.00,0.00,0.00,2007-06-12,2007-06-18,1
20070612,II,96.50,3.50,0.00,0.00,0.00,0.00,2007-06-12,2007-06-18,1
20070612,III,55.62,44.38,3.84,1.86,0.00,0.00,2007-06-12,2007-06-18,1
