MCD,Year,Week,Town,Result,Test_Type_Expanded,Pools_Tested,Total_Tested,Positive_Pools,MIR
Bristol,2022,28,Swansea,Negative,NA,2,32,0,0
Bristol,2022,28,Taunton,Negative,NA,2,88,0,0
Bristol,2022,29,Acushnet,Negative,NA,1,25,0,0
Bristol,2022,29,Attleboro,Negative,NA,2,56,0,0
Bristol,2022,29,Berkley,Negative,NA,1,50,0,0
Bristol,2022,29,Dartmouth,Negative,NA,1,50,0,0
Bristol,2022,29,Dighton,Negative,NA,1,5,0,0
Bristol,2022,29,Easton,Negative,NA,4,174,0,0
Bristol,2022,29,Fairhaven,Negative,NA,1,36,0,0
Bristol,2022,29,Fall River,Negative,NA,2,62,0,0
Bristol,2022,29,Freetown,Negative,NA,1,15,0,0
Bristol,2022,29,Mansfield,Negative,NA,3,115,0,0
Bristol,2022,29,New Bedford,Negative,NA,3,69,0,0
Bristol,2022,29,North Attleborough,Negative,NA,1,33,0,0
Bristol,2022,29,Raynham,Negative,NA,2,17,0,0
Bristol,2022,29,Seekonk,Negative,NA,1,10,0,0
Bristol,2022,29,Somerset,Negative,NA,1,27,0,0
Bristol,2022,29,Swansea,Negative,NA,1,11,0,0
Bristol,2022,29,Taunton,Negative,NA,3,150,0,0
Bristol,2022,30,Attleboro,Negative,NA,2,30,0,0
Bristol,2022,30,Berkley,Negative,NA,1,8,0,0
Bristol,2022,30,Dartmouth,Negative,NA,1,46,0,0
Bristol,2022,30,Dighton,Negative,NA,1,12,0,0
Bristol,2022,30,Easton,Negative,NA,4,189,0,0
Bristol,2022,30,Fairhaven,Negative,NA,1,12,0,0
Bristol,2022,30,Fall River,Negative,NA,1,50,0,0
Bristol,2022,30,Freetown,Negative,NA,4,88,0,0
Bristol,2022,30,Mansfield,Negative,NA,1,13,0,0
Bristol,2022,30,New Bedford,Negative,NA,3,33,0,0
Bristol,2022,30,Norton,Negative,NA,1,14,0,0
Bristol,2022,30,Raynham,Negative,NA,2,32,0,0
Bristol,2022,30,Seekonk,Negative,NA,1,39,0,0
Bristol,2022,30,Somerset,Negative,NA,1,22,0,0
Bristol,2022,30,Swansea,Negative,NA,2,29,0,0
Bristol,2022,30,Taunton,Negative,NA,3,150,0,0
Bristol,2022,31,Attleboro,Negative,NA,2,64,0,0
Bristol,2022,31,Attleboro,Positive,WNV,1,38,1,26.31578947368421
Bristol,2022,31,Berkley,Negative,NA,1,10,0,0
Bristol,2022,31,Dartmouth,Negative,NA,2,89,0,0
Bristol,2022,31,Dighton,Negative,NA,1,13,0,0
Bristol,2022,31,Easton,Negative,NA,6,197,0,0
Bristol,2022,31,Fairhaven,Negative,NA,1,31,0,0
Bristol,2022,31,Fall River,Negative,NA,3,97,0,0
Bristol,2022,31,Freetown,Negative,NA,2,55,0,0
Bristol,2022,31,Mansfield,Negative,NA,1,37,0,0
Bristol,2022,31,New Bedford,Negative,NA,3,112,0,0
Bristol,2022,31,New Bedford,NA,NA,1,7,0,0
Bristol,2022,31,North Attleborough,Negative,NA,1,18,0,0
Bristol,2022,31,Norton,Negative,NA,1,46,0,0
Bristol,2022,31,Raynham,Negative,NA,2,45,0,0
Bristol,2022,31,Seekonk,Negative,NA,1,14,0,0
Bristol,2022,31,Somerset,Negative,NA,2,70,0,0
Bristol,2022,31,Swansea,Negative,NA,1,16,0,0
Bristol,2022,31,Taunton,Negative,NA,1,49,0,0
Bristol,2022,32,Attleboro,Negative,NA,3,32,0,0
Bristol,2022,32,Dartmouth,Negative,NA,2,81,0,0
Bristol,2022,32,Dighton,Negative,NA,1,8,0,0
Bristol,2022,32,Easton,Negative,NA,3,102,0,0
Bristol,2022,32,Fairhaven,Negative,NA,1,9,0,0
Bristol,2022,32,Fall River,Negative,NA,1,18,0,0
Bristol,2022,32,Mansfield,Negative,NA,1,12,0,0
Bristol,2022,32,New Bedford,Negative,NA,3,113,0,0
Bristol,2022,32,Seekonk,Negative,NA,1,10,0,0
Bristol,2022,32,Somerset,Negative,NA,1,43,0,0
Bristol,2022,32,Swansea,Negative,NA,2,30,0,0
Bristol,2022,32,Taunton,Negative,NA,1,50,0,0
Bristol,2022,33,Attleboro,Negative,NA,1,49,0,0
Bristol,2022,33,Dartmouth,Negative,NA,1,50,0,0
Bristol,2022,33,Dighton,Negative,NA,1,10,0,0
Bristol,2022,33,Easton,Negative,NA,1,18,0,0
Bristol,2022,33,Fairhaven,Negative,NA,1,49,0,0
Bristol,2022,33,Fall River,Negative,NA,1,12,0,0
Bristol,2022,33,Freetown,Negative,NA,1,16,0,0
Bristol,2022,33,Mansfield,Negative,NA,1,7,0,0
Bristol,2022,33,New Bedford,Negative,NA,4,81,0,0
Bristol,2022,33,North Attleborough,Negative,NA,1,5,0,0
Bristol,2022,33,Norton,Negative,NA,1,50,0,0
Bristol,2022,33,Seekonk,Negative,NA,1,7,0,0
Bristol,2022,33,Somerset,Negative,NA,1,25,0,0
Bristol,2022,33,Swansea,Negative,NA,1,12,0,0
Bristol,2022,34,Attleboro,Positive,WNV,1,16,1,62.5
Bristol,2022,34,Berkley,Negative,NA,1,10,0,0
Bristol,2022,34,Dartmouth,Negative,NA,2,56,0,0
Bristol,2022,34,Easton,Negative,NA,4,97,0,0
Bristol,2022,34,Fairhaven,Negative,NA,1,6,0,0
Bristol,2022,34,Fall River,Negative,NA,1,11,0,0
Bristol,2022,34,Freetown,Negative,NA,1,28,0,0
Bristol,2022,34,Mansfield,Negative,NA,1,9,0,0
Bristol,2022,34,New Bedford,Negative,NA,1,50,0,0
Bristol,2022,34,Norton,Negative,NA,1,24,0,0
Bristol,2022,34,Seekonk,Negative,NA,1,12,0,0
Bristol,2022,34,Somerset,Negative,NA,1,12,0,0
Bristol,2022,34,Swansea,Negative,NA,2,22,0,0
Bristol,2022,34,Taunton,Negative,NA,1,6,0,0
Bristol,2022,35,Attleboro,Negative,NA,2,19,0,0
Bristol,2022,35,Berkley,Positive,WNV,1,18,1,55.55555555555555
Bristol,2022,35,Dartmouth,Negative,NA,2,21,0,0
Bristol,2022,35,Easton,Negative,NA,2,66,0,0
Bristol,2022,35,Fall River,Negative,NA,1,15,0,0
Bristol,2022,35,Fall River,Positive,WNV,1,27,1,37.03703703703704
Bristol,2022,35,Freetown,Negative,NA,1,16,0,0
Bristol,2022,35,Mansfield,Negative,NA,1,12,0,0
Bristol,2022,35,New Bedford,Negative,NA,3,71,0,0
Bristol,2022,35,North Attleborough,Negative,NA,1,8,0,0
Bristol,2022,35,Norton,Negative,NA,1,15,0,0
Bristol,2022,35,Raynham,Negative,NA,1,24,0,0
Bristol,2022,35,Seekonk,Negative,NA,1,9,0,0
Bristol,2022,35,Somerset,Negative,NA,1,11,0,0
Bristol,2022,35,Swansea,Negative,NA,1,14,0,0
Bristol,2022,35,Taunton,Negative,NA,1,9,0,0
Bristol,2022,36,Dartmouth,Negative,NA,2,12,0,0
Bristol,2022,36,Easton,Negative,NA,2,59,0,0
Bristol,2022,36,Fall River,Negative,NA,1,7,0,0
Bristol,2022,36,Freetown,Negative,NA,2,29,0,0
Bristol,2022,36,Mansfield,Negative,NA,1,12,0,0
Bristol,2022,36,New Bedford,Negative,NA,1,10,0,0
Bristol,2022,36,Norton,Negative,NA,1,20,0,0
Bristol,2022,36,Seekonk,Negative,NA,1,5,0,0
Bristol,2022,36,Somerset,Negative,NA,1,7,0,0
Bristol,2022,36,Swansea,Negative,NA,1,8,0,0
Bristol,2022,37,Acushnet,Negative,NA,1,5,0,0
Bristol,2022,37,Attleboro,Negative,NA,1,5,0,0
Bristol,2022,37,Berkley,Negative,NA,1,11,0,0
Bristol,2022,37,Dartmouth,Negative,NA,1,5,0,0
Bristol,2022,37,Dighton,Negative,NA,1,7,0,0
Bristol,2022,37,Easton,Negative,NA,3,72,0,0
Bristol,2022,37,Fall River,Negative,NA,3,74,0,0
Bristol,2022,37,Freetown,Negative,NA,1,16,0,0
Bristol,2022,37,New Bedford,Negative,NA,1,6,0,0
Bristol,2022,37,Norton,Negative,NA,1,17,0,0
Bristol,2022,37,Somerset,Negative,NA,1,10,0,0
Bristol,2022,37,Swansea,Negative,NA,1,8,0,0
Bristol,2022,37,Taunton,Negative,NA,2,59,0,0
Bristol,2022,38,Attleboro,Negative,NA,1,8,0,0
Bristol,2022,38,Berkley,Negative,NA,1,11,0,0
Bristol,2022,38,Dartmouth,Negative,NA,1,12,0,0
Bristol,2022,38,Easton,Negative,NA,1,5,0,0
Bristol,2022,38,Fairhaven,Negative,NA,2,11,0,0
Bristol,2022,38,Fall River,Negative,NA,1,9,0,0
Bristol,2022,38,Freetown,Negative,NA,1,7,0,0
Bristol,2022,38,Mansfield,Negative,NA,1,50,0,0
Bristol,2022,38,New Bedford,Negative,NA,5,101,0,0
Bristol,2022,38,Norton,Negative,NA,1,50,0,0
Bristol,2022,38,Norton,Positive,WNV,1,50,1,20
Bristol,2022,38,Seekonk,Negative,NA,1,6,0,0
Bristol,2022,38,Somerset,Negative,NA,1,10,0,0
Bristol,2022,38,Swansea,Negative,NA,1,8,0,0
Bristol,2022,38,Taunton,Negative,NA,1,22,0,0
Bristol,2022,39,Attleboro,Negative,NA,2,12,0,0
Bristol,2022,39,Dartmouth,Negative,NA,2,14,0,0
Bristol,2022,39,Easton,Negative,NA,2,45,0,0
Bristol,2022,39,Fairhaven,Negative,NA,1,5,0,0
Bristol,2022,39,Fall River,Negative,NA,1,6,0,0
Bristol,2022,39,Freetown,Negative,NA,1,16,0,0
Bristol,2022,39,Mansfield,Negative,NA,1,49,0,0
Bristol,2022,39,New Bedford,Negative,NA,2,22,0,0
Bristol,2022,39,Norton,Negative,NA,1,6,0,0
Bristol,2022,39,Raynham,Negative,NA,1,5,0,0
Bristol,2022,39,Somerset,Negative,NA,1,7,0,0
Bristol,2022,39,Swansea,Negative,NA,1,12,0,0
Bristol,2022,39,Taunton,Negative,NA,1,27,0,0
Bristol,2023,23,Attleboro,Negative,NA,1,22,0,0
Bristol,2023,23,Dartmouth,Negative,NA,1,6,0,0
Bristol,2023,23,Dighton,Negative,NA,2,18,0,0
Bristol,2023,23,Easton,Negative,NA,1,31,0,0
Bristol,2023,23,Fairhaven,Negative,NA,1,7,0,0
Bristol,2023,23,Fall River,Negative,NA,1,8,0,0
Bristol,2023,23,Freetown,Negative,NA,1,6,0,0
Bristol,2023,23,North Attleborough,Negative,NA,1,30,0,0
Bristol,2023,23,Norton,Negative,NA,1,24,0,0
Bristol,2023,23,Raynham,Negative,NA,2,23,0,0
Bristol,2023,23,Seekonk,Negative,NA,1,46,0,0
Bristol,2023,23,Somerset,Negative,NA,1,8,0,0
Bristol,2023,23,Swansea,Negative,NA,1,12,0,0
Bristol,2023,23,Taunton,Negative,NA,1,18,0,0
Bristol,2023,24,Attleboro,Negative,NA,1,31,0,0
Bristol,2023,24,Dartmouth,Negative,NA,1,35,0,0
Bristol,2023,24,Dighton,Negative,NA,1,7,0,0
Bristol,2023,24,Easton,Negative,NA,2,74,0,0
Bristol,2023,24,Fairhaven,Negative,NA,1,14,0,0
Bristol,2023,24,Fall River,Negative,NA,1,41,0,0
Bristol,2023,24,Freetown,Negative,NA,2,80,0,0
Bristol,2023,24,Mansfield,Negative,NA,1,16,0,0
Bristol,2023,24,New Bedford,Negative,NA,1,22,0,0
Bristol,2023,24,North Attleborough,Negative,NA,1,48,0,0
Bristol,2023,24,Norton,Negative,NA,1,36,0,0
Bristol,2023,24,Raynham,Negative,NA,2,59,0,0
Bristol,2023,24,Seekonk,Negative,NA,1,49,0,0
Bristol,2023,24,Somerset,Negative,NA,1,9,0,0
Bristol,2023,24,Swansea,Negative,NA,1,22,0,0
Bristol,2023,24,Taunton,Negative,NA,1,19,0,0
Bristol,2023,25,Attleboro,Negative,NA,4,156,0,0
Bristol,2023,25,Dartmouth,Negative,NA,1,28,0,0
Bristol,2023,25,Dighton,Negative,NA,1,9,0,0
Bristol,2023,25,Easton,Negative,NA,1,50,0,0
Bristol,2023,25,Fairhaven,Negative,NA,1,23,0,0
Bristol,2023,25,Fall River,Negative,NA,1,34,0,0
Bristol,2023,25,Freetown,Negative,NA,2,70,0,0
Bristol,2023,25,Mansfield,Negative,NA,1,28,0,0
Bristol,2023,25,New Bedford,Negative,NA,1,7,0,0
Bristol,2023,25,North Attleborough,Negative,NA,1,39,0,0
Bristol,2023,25,Norton,Negative,NA,1,9,0,0
Bristol,2023,25,Seekonk,Negative,NA,1,50,0,0
Bristol,2023,25,Somerset,Negative,NA,1,24,0,0
Bristol,2023,25,Swansea,Negative,NA,1,8,0,0
Bristol,2023,25,Taunton,Negative,NA,1,12,0,0
Bristol,2023,26,Attleboro,Negative,NA,2,61,0,0
Bristol,2023,26,Dartmouth,Negative,NA,2,86,0,0
Bristol,2023,26,Easton,Negative,NA,3,118,0,0
Bristol,2023,26,Fairhaven,Negative,NA,1,13,0,0
Bristol,2023,26,Fall River,Negative,NA,3,115,0,0
Bristol,2023,26,Freetown,Negative,NA,3,118,0,0
Bristol,2023,26,Mansfield,Negative,NA,1,39,0,0
Bristol,2023,26,New Bedford,Negative,NA,2,50,0,0
Bristol,2023,26,North Attleborough,Negative,NA,1,38,0,0
Bristol,2023,26,Norton,Negative,NA,1,27,0,0
Bristol,2023,26,Raynham,Negative,NA,3,113,0,0
Bristol,2023,26,Seekonk,Negative,NA,1,23,0,0
Bristol,2023,26,Somerset,Negative,NA,1,30,0,0
Bristol,2023,26,Swansea,Negative,NA,1,34,0,0
Bristol,2023,26,Taunton,Negative,NA,1,12,0,0
Bristol,2023,27,Acushnet,Negative,NA,1,11,0,0
Bristol,2023,27,Attleboro,Negative,NA,1,50,0,0
Bristol,2023,27,Berkley,Negative,NA,1,50,0,0
Bristol,2023,27,Dighton,Negative,NA,2,29,0,0
Bristol,2023,27,Easton,Negative,NA,1,50,0,0
Bristol,2023,27,Fairhaven,Negative,NA,1,12,0,0
Bristol,2023,27,Freetown,Negative,NA,2,76,0,0
Bristol,2023,27,New Bedford,Negative,NA,2,30,0,0
Bristol,2023,27,North Attleborough,Negative,NA,1,35,0,0
Bristol,2023,27,Norton,Negative,NA,1,14,0,0
Bristol,2023,27,Raynham,Negative,NA,2,85,0,0
Bristol,2023,27,Seekonk,Negative,NA,1,49,0,0
Bristol,2023,27,Swansea,Negative,NA,1,50,0,0
Bristol,2023,27,Taunton,Negative,NA,2,61,0,0
Bristol,2023,28,Acushnet,Negative,NA,1,32,0,0
Bristol,2023,28,Attleboro,Negative,NA,2,26,0,0
Bristol,2023,28,Berkley,Negative,NA,1,30,0,0
Bristol,2023,28,Dartmouth,Negative,NA,2,100,0,0
Bristol,2023,28,Dighton,Negative,NA,2,29,0,0
Bristol,2023,28,Easton,Negative,NA,1,50,0,0
Bristol,2023,28,Fairhaven,Negative,NA,1,39,0,0
Bristol,2023,28,Fall River,Negative,NA,1,25,0,0
Bristol,2023,28,Freetown,Negative,NA,2,63,0,0
Bristol,2023,28,Mansfield,Negative,NA,1,19,0,0
Bristol,2023,28,New Bedford,Negative,NA,3,50,0,0
Bristol,2023,28,North Attleborough,Negative,NA,1,17,0,0
Bristol,2023,28,Norton,Negative,NA,1,29,0,0
Bristol,2023,28,Raynham,Negative,NA,2,61,0,0
Bristol,2023,28,Seekonk,Negative,NA,1,21,0,0
Bristol,2023,28,Somerset,Negative,NA,1,27,0,0
Bristol,2023,28,Swansea,Negative,NA,2,30,0,0
Bristol,2023,28,Taunton,Negative,NA,2,84,0,0
Bristol,2023,29,Acushnet,Negative,NA,1,47,0,0
Bristol,2023,29,Attleboro,Negative,NA,1,21,0,0
Bristol,2023,29,Dartmouth,Negative,NA,2,100,0,0
Bristol,2023,29,Dighton,Negative,NA,3,62,0,0
Bristol,2023,29,Easton,Negative,NA,4,173,0,0
Bristol,2023,29,Fairhaven,Negative,NA,1,22,0,0
Bristol,2023,29,Fall River,Negative,NA,2,69,0,0
Bristol,2023,29,Freetown,Negative,NA,3,88,0,0
Bristol,2023,29,Mansfield,Negative,NA,1,30,0,0
Bristol,2023,29,New Bedford,Negative,NA,5,146,0,0
Bristol,2023,29,North Attleborough,Negative,NA,1,17,0,0
Bristol,2023,29,Norton,Negative,NA,1,19,0,0
Bristol,2023,29,Raynham,Negative,NA,3,150,0,0
Bristol,2023,29,Seekonk,Negative,NA,1,46,0,0
Bristol,2023,29,Somerset,Negative,NA,2,81,0,0
Bristol,2023,29,Swansea,Negative,NA,2,64,0,0
Bristol,2023,29,Taunton,Negative,NA,1,50,0,0
Bristol,2023,30,Acushnet,Negative,NA,1,22,0,0
Bristol,2023,30,Attleboro,Negative,NA,2,63,0,0
Bristol,2023,30,Berkley,Negative,NA,1,45,0,0
Bristol,2023,30,Dartmouth,Negative,NA,1,50,0,0
Bristol,2023,30,Dighton,Negative,NA,2,34,0,0
Bristol,2023,30,Easton,Negative,NA,4,200,0,0
Bristol,2023,30,Fairhaven,Negative,NA,2,59,0,0
Bristol,2023,30,Fall River,Negative,NA,1,44,0,0
Bristol,2023,30,Freetown,Negative,NA,1,50,0,0
Bristol,2023,30,Mansfield,Negative,NA,2,31,0,0
Bristol,2023,30,New Bedford,Negative,NA,3,71,0,0
Bristol,2023,30,North Attleborough,Negative,NA,1,22,0,0
Bristol,2023,30,Norton,Negative,NA,1,36,0,0
Bristol,2023,30,Raynham,Negative,NA,4,200,0,0
Bristol,2023,30,Seekonk,Negative,NA,1,31,0,0
Bristol,2023,30,Somerset,Negative,NA,2,100,0,0
Bristol,2023,30,Swansea,Negative,NA,1,33,0,0
Bristol,2023,30,Taunton,Negative,NA,1,14,0,0
Bristol,2023,31,Acushnet,Negative,NA,1,8,0,0
Bristol,2023,31,Attleboro,Negative,NA,2,56,0,0
Bristol,2023,31,Berkley,Negative,NA,1,9,0,0
Bristol,2023,31,Dartmouth,Negative,NA,1,39,0,0
Bristol,2023,31,Dighton,Negative,NA,2,28,0,0
Bristol,2023,31,Easton,Negative,NA,3,109,0,0
Bristol,2023,31,Easton,Positive,WNV,1,50,1,20
Bristol,2023,31,Fairhaven,Negative,NA,1,29,0,0
Bristol,2023,31,Fall River,Negative,NA,1,50,0,0
Bristol,2023,31,Freetown,Negative,NA,5,209,0,0
Bristol,2023,31,Mansfield,Negative,NA,1,32,0,0
Bristol,2023,31,New Bedford,Negative,NA,3,64,0,0
Bristol,2023,31,North Attleborough,Negative,NA,1,19,0,0
Bristol,2023,31,Norton,Negative,NA,1,22,0,0
Bristol,2023,31,Raynham,Negative,NA,4,175,0,0
Bristol,2023,31,Seekonk,Negative,NA,1,15,0,0
Bristol,2023,31,Somerset,Negative,NA,2,87,0,0
Bristol,2023,31,Swansea,Negative,NA,1,34,0,0
Bristol,2023,32,Attleboro,Negative,NA,2,76,0,0
Bristol,2023,32,Berkley,Negative,NA,1,48,0,0
Bristol,2023,32,Dartmouth,Negative,NA,2,100,0,0
Bristol,2023,32,Dighton,Negative,NA,3,56,0,0
Bristol,2023,32,Easton,Negative,NA,4,174,0,0
Bristol,2023,32,Easton,Positive,WNV,1,50,1,20
Bristol,2023,32,Fairhaven,Negative,NA,1,19,0,0
Bristol,2023,32,Fall River,Negative,NA,2,63,0,0
Bristol,2023,32,Freetown,Negative,NA,4,157,0,0
Bristol,2023,32,Mansfield,Negative,NA,1,30,0,0
Bristol,2023,32,New Bedford,Negative,NA,2,32,0,0
Bristol,2023,32,North Attleborough,Negative,NA,1,33,0,0
Bristol,2023,32,Norton,Negative,NA,1,23,0,0
Bristol,2023,32,Raynham,Negative,NA,5,238,0,0
Bristol,2023,32,Raynham,Positive,WNV,1,44,1,22.727272727272727
Bristol,2023,32,Seekonk,Negative,NA,1,27,0,0
Bristol,2023,32,Somerset,Negative,NA,2,100,0,0
Bristol,2023,32,Swansea,Negative,NA,1,50,0,0
Bristol,2023,32,Taunton,Negative,NA,3,104,0,0
Bristol,2023,33,Acushnet,Negative,NA,1,20,0,0
Bristol,2023,33,Attleboro,Negative,NA,2,32,0,0
Bristol,2023,33,Berkley,Negative,NA,1,38,0,0
Bristol,2023,33,Dartmouth,Negative,NA,1,7,0,0
Bristol,2023,33,Dighton,Negative,NA,2,49,0,0
Bristol,2023,33,Easton,Negative,NA,7,267,0,0
Bristol,2023,33,Fairhaven,Negative,NA,1,19,0,0
Bristol,2023,33,Fall River,Negative,NA,2,22,0,0
Bristol,2023,33,Freetown,Negative,NA,4,185,0,0
Bristol,2023,33,Mansfield,Negative,NA,2,25,0,0
Bristol,2023,33,New Bedford,Negative,NA,3,57,0,0
Bristol,2023,33,North Attleborough,Negative,NA,1,27,0,0
Bristol,2023,33,Norton,Negative,NA,2,100,0,0
Bristol,2023,33,Norton,Positive,WNV,1,50,1,20
Bristol,2023,33,Raynham,Negative,NA,5,250,0,0
Bristol,2023,33,Seekonk,Negative,NA,1,16,0,0
Bristol,2023,33,Somerset,Negative,NA,1,50,0,0
Bristol,2023,33,Swansea,Negative,NA,1,18,0,0
Bristol,2023,33,Taunton,Negative,NA,3,138,0,0
Bristol,2023,34,Acushnet,Negative,NA,1,11,0,0
Bristol,2023,34,Attleboro,Negative,NA,2,66,0,0
Bristol,2023,34,Berkley,Negative,NA,2,35,0,0
Bristol,2023,34,Easton,Negative,NA,6,262,0,0
Bristol,2023,34,Fall River,Negative,NA,1,8,0,0
Bristol,2023,34,Freetown,Negative,NA,4,170,0,0
Bristol,2023,34,Mansfield,Negative,NA,1,34,0,0
Bristol,2023,34,New Bedford,Negative,NA,3,103,0,0
Bristol,2023,34,North Attleborough,Negative,NA,1,32,0,0
Bristol,2023,34,Norton,Negative,NA,2,80,0,0
Bristol,2023,34,Raynham,Negative,NA,5,208,0,0
Bristol,2023,34,Somerset,Negative,NA,1,8,0,0
Bristol,2023,34,Swansea,Negative,NA,1,16,0,0
Bristol,2023,34,Taunton,Negative,NA,3,110,0,0
Bristol,2023,35,Acushnet,Negative,NA,1,20,0,0
Bristol,2023,35,Attleboro,Negative,NA,1,16,0,0
Bristol,2023,35,Berkley,Negative,NA,2,63,0,0
Bristol,2023,35,Dartmouth,Negative,NA,1,18,0,0
Bristol,2023,35,Dighton,Negative,NA,4,70,0,0
Bristol,2023,35,Easton,Negative,NA,5,250,0,0
Bristol,2023,35,Freetown,Negative,NA,4,199,0,0
Bristol,2023,35,Mansfield,Positive,WNV,1,21,1,47.61904761904761
Bristol,2023,35,New Bedford,Negative,NA,5,71,0,0
Bristol,2023,35,Norton,Negative,NA,1,19,0,0
Bristol,2023,35,Raynham,Negative,NA,5,187,0,0
Bristol,2023,35,Somerset,Negative,NA,1,8,0,0
Bristol,2023,35,Swansea,Negative,NA,2,25,0,0
Bristol,2023,35,Taunton,Negative,NA,2,71,0,0
Bristol,2023,36,Acushnet,Negative,NA,1,10,0,0
Bristol,2023,36,Attleboro,Negative,NA,1,18,0,0
Bristol,2023,36,Berkley,Positive,WNV,1,47,1,21.27659574468085
Bristol,2023,36,Dartmouth,Negative,NA,1,19,0,0
Bristol,2023,36,Dighton,Negative,NA,1,50,0,0
Bristol,2023,36,Easton,Negative,NA,3,150,0,0
Bristol,2023,36,Fairhaven,Negative,NA,2,23,0,0
Bristol,2023,36,Fall River,Positive,WNV,1,6,1,166.66666666666666
Bristol,2023,36,Freetown,Negative,NA,3,119,0,0
Bristol,2023,36,Mansfield,Negative,NA,2,14,0,0
Bristol,2023,36,New Bedford,Negative,NA,3,57,0,0
Bristol,2023,36,North Attleborough,Negative,NA,1,25,0,0
Bristol,2023,36,Norton,Negative,NA,1,43,0,0
Bristol,2023,36,Raynham,Negative,NA,3,104,0,0
Bristol,2023,36,Seekonk,Negative,NA,1,5,0,0
Bristol,2023,36,Somerset,Negative,NA,1,35,0,0
Bristol,2023,36,Swansea,Negative,NA,1,20,0,0
Bristol,2023,36,Taunton,Negative,NA,2,100,0,0
Bristol,2023,37,Acushnet,Negative,NA,1,26,0,0
Bristol,2023,37,Attleboro,Negative,NA,1,13,0,0
Bristol,2023,37,Berkley,Negative,NA,2,29,0,0
Bristol,2023,37,Dartmouth,Negative,NA,1,6,0,0
Bristol,2023,37,Dighton,Negative,NA,3,67,0,0
Bristol,2023,37,Easton,Negative,NA,3,108,0,0
Bristol,2023,37,Easton,Positive,WNV,1,50,1,20
Bristol,2023,37,Fairhaven,Negative,NA,1,6,0,0
Bristol,2023,37,Fall River,Negative,NA,1,10,0,0
Bristol,2023,37,Freetown,Negative,NA,1,50,0,0
Bristol,2023,37,Freetown,Positive,WNV,2,100,2,20
Bristol,2023,37,Mansfield,Negative,NA,1,7,0,0
Bristol,2023,37,New Bedford,Negative,NA,3,79,0,0
Bristol,2023,37,Norton,Negative,NA,1,33,0,0
Bristol,2023,37,Raynham,Negative,NA,4,177,0,0
Bristol,2023,37,Seekonk,Negative,NA,1,5,0,0
Bristol,2023,37,Somerset,Negative,NA,1,10,0,0
Bristol,2023,37,Swansea,Negative,NA,1,13,0,0
Bristol,2023,37,Taunton,Negative,NA,2,100,0,0
Bristol,2023,38,Attleboro,Negative,NA,1,8,0,0
Bristol,2023,38,Berkley,Positive,WNV,2,82,2,24.390243902439025
Bristol,2023,38,Dartmouth,Negative,NA,1,10,0,0
Bristol,2023,38,Dighton,Negative,NA,1,9,0,0
Bristol,2023,38,Easton,Negative,NA,3,130,0,0
Bristol,2023,38,Easton,Positive,WNV,1,50,1,20
Bristol,2023,38,Fall River,Negative,NA,1,17,0,0
Bristol,2023,38,Freetown,Negative,NA,3,115,0,0
Bristol,2023,38,Mansfield,Negative,NA,1,11,0,0
Bristol,2023,38,New Bedford,Negative,NA,1,9,0,0
Bristol,2023,38,Norton,Negative,NA,1,5,0,0
Bristol,2023,38,Raynham,Negative,NA,3,73,0,0
Bristol,2023,38,Swansea,Negative,NA,1,29,0,0
Bristol,2023,38,Taunton,Negative,NA,1,25,0,0
Bristol,2023,39,Dighton,Negative,NA,4,47,0,0
Bristol,2023,39,Easton,Negative,NA,2,57,0,0
Bristol,2023,39,Easton,Positive,EEE,1,50,1,20
Bristol,2023,39,Freetown,Negative,NA,4,76,0,0
Bristol,2023,39,Mansfield,Negative,NA,1,5,0,0
Bristol,2023,39,New Bedford,Negative,NA,1,5,0,0
Bristol,2023,39,North Attleborough,Negative,NA,1,12,0,0
Bristol,2023,39,Norton,Negative,NA,1,6,0,0
Bristol,2023,39,Raynham,Negative,NA,2,35,0,0
Bristol,2023,39,Seekonk,Negative,NA,1,5,0,0
Bristol,2023,39,Somerset,Negative,NA,1,7,0,0
Bristol,2023,39,Swansea,Negative,NA,1,7,0,0
Bristol,2023,39,Taunton,Negative,NA,1,5,0,0
Bristol,2023,40,Berkley,Negative,NA,1,4,0,0
Bristol,2023,40,Dighton,Negative,NA,4,19,0,0
Bristol,2023,40,Easton,Negative,NA,4,66,0,0
Bristol,2023,40,Freetown,Negative,NA,4,49,0,0
Bristol,2023,40,New Bedford,Negative,NA,2,32,0,0
Bristol,2023,40,Raynham,Negative,NA,6,60,0,0
Bristol,2023,40,Seekonk,Negative,NA,1,9,0,0
Bristol,2023,40,Swansea,Negative,NA,1,5,0,0
Bristol,2023,40,Taunton,Negative,NA,2,16,0,0
State Lab Institute,2007,22,Easton,Negative,NA,4,140,0,0
State Lab Institute,2007,22,New Bedford,Negative,NA,2,18,0,0
State Lab Institute,2007,22,Raynham,Negative,NA,1,29,0,0
State Lab Institute,2007,22,Rehoboth,Negative,NA,2,91,0,0
State Lab Institute,2007,22,Westport,Negative,NA,1,23,0,0
State Lab Institute,2007,23,Easton,Negative,NA,13,592,0,0
State Lab Institute,2007,23,New Bedford,Negative,NA,1,42,0,0
State Lab Institute,2007,23,Raynham,Negative,NA,10,440,0,0
State Lab Institute,2007,23,Rehoboth,Negative,NA,5,172,0,0
State Lab Institute,2007,23,Westport,Negative,NA,1,32,0,0
