collection date,town,trap type,mcd,ABS,CAN,GRO,MEL,PUN,EXC,QUA,AUR,STI,TRI,VEX,RES,JAP,PRE,CIN,PIP,NCR,PER,SAL,FER,TVT,TER,FIT,ALB,CTT,SAP,SOL,MOR,ATR,TAE,CUL,WAL,ERR,CRU,MIN,HEN,RUT,IMP,INO,PRO,PCT,INT,THI,SMI,STM,COM,BAR,COL,SIG,NA,ATL,week_num
2013-06-25,Westport,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,172,0,26,4,0,0,0,0,0,135,0,0,2,7,0,0,9,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-25,Westport,Light - CDC Miniature Light Trap,State Lab Institute,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-26,Dartmouth,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,4,0,0,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-26,Easton,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,2,0,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-26,Mansfield,Gravid Trap,Bristol,0,2,0,0,0,0,0,0,0,3,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-26,Norton,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,1,0,0,2,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-26,Raynham,500cc CO2 - CDC Miniature Light Trap,Bristol,0,243,0,116,2,0,0,0,0,0,177,0,0,0,0,0,0,1676,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-27,Fall River,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,1,0,1,10,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-27,New Bedford,BG Sentinel Trap with BG-Lure,Bristol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-27,Somerset,Gravid Trap,Bristol,0,1,0,0,0,0,0,0,0,0,0,0,10,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-27,Swansea,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,8,0,0,9,97,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-28,Attleboro,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,1,0,0,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-28,Dighton,Gravid Trap,Bristol,0,0,0,0,0,0,1,0,0,1,0,21,6,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-28,Easton,500cc CO2 - CDC Miniature Light Trap,Bristol,0,199,0,65,4,0,0,0,0,0,132,0,0,0,0,0,0,6240,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-28,North Attleborough,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-28,Seekonk,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-06-28,Taunton,Gravid Trap,Bristol,0,3,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-26
2013-07-01,Freetown,Resting Box,Bristol,0,1,0,72,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-02,Dartmouth,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,1,0,0,16,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-02,Fairhaven,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-02,New Bedford,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,3,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,Dighton,500cc CO2 - CDC Miniature Light Trap,Bristol,0,4,0,48,0,0,1,0,0,0,312,3,4,0,0,0,0,44,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,Easton,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,405,0,113,0,0,0,0,0,0,5,0,1,0,13,0,0,7,2,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,Easton,Gravid Trap,Bristol,0,2,0,0,0,0,0,0,0,1,0,0,10,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,Easton,Light - CDC Miniature Light Trap,State Lab Institute,0,143,0,81,3,0,0,7,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,Fall River,Gravid Trap,Bristol,1,1,0,0,0,0,0,0,0,0,0,0,16,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,New Bedford,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,167,0,31,2,1,0,0,0,2,9,0,0,0,0,0,0,79,1,15,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,New Bedford,Light - CDC Miniature Light Trap,State Lab Institute,0,19,0,28,0,0,0,0,0,0,7,0,2,2,7,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,North Attleborough,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,Norton,Gravid Trap,Bristol,0,0,0,2,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,Raynham,BG Sentinel Trap with BG-Lure,State Lab Institute,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,Raynham,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,409,0,52,11,0,0,0,0,1,100,0,1,0,183,0,0,300,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,Raynham,Light - CDC Miniature Light Trap,State Lab Institute,0,12,0,26,0,0,0,0,0,0,2,0,0,0,21,0,0,9,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,Rehoboth,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,350,0,18,4,0,0,0,0,12,4,0,0,1,25,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,Rehoboth,Light - CDC Miniature Light Trap,State Lab Institute,0,15,0,24,1,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,Taunton,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,Westport,BG Sentinel Trap with BG-Lure,State Lab Institute,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,Westport,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,427,0,9,10,0,1,0,0,1,5,0,1,4,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-03,Westport,Light - CDC Miniature Light Trap,State Lab Institute,0,22,0,6,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-05,Berkley,500cc CO2 - CDC Miniature Light Trap,Bristol,0,3,0,6,1,0,0,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-05,Dighton,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,1,164,2,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-05,Swansea,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,2,0,0,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-27
2013-07-09,Acushnet,500cc CO2 - CDC Miniature Light Trap,Bristol,0,30,0,0,6,0,0,0,0,0,35,0,0,0,0,0,0,72,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-09,Berkley,500cc CO2 - CDC Miniature Light Trap,Bristol,0,91,0,5,4,0,0,0,0,0,78,0,0,0,6,0,0,102,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-09,Dartmouth,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,3,0,0,13,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-09,Fairhaven,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,2,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-09,New Bedford,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,2,163,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Dighton,500cc CO2 - CDC Miniature Light Trap,Bristol,0,0,0,80,37,0,0,0,0,0,73,0,0,0,21,0,0,49,0,73,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Easton,500cc CO2 - CDC Miniature Light Trap,Bristol,0,511,0,65,14,0,0,0,0,0,398,0,0,0,0,0,0,6223,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Easton,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,753,0,81,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Easton,Gravid Trap,Bristol,0,0,0,2,1,0,0,0,0,4,0,0,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Easton,Light - CDC Miniature Light Trap,State Lab Institute,0,12,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Freetown,Resting Box,Bristol,0,1,0,26,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Mansfield,Gravid Trap,Bristol,0,2,0,1,1,0,0,0,0,1,0,0,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,New Bedford,BG Sentinel Trap with BG-Lure,Bristol,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,New Bedford,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,160,0,21,0,1,0,0,0,2,1,0,0,0,6,0,0,38,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,New Bedford,Light - CDC Miniature Light Trap,State Lab Institute,0,12,0,74,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,North Attleborough,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,1,0,0,1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Norton,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Raynham,500cc CO2 - CDC Miniature Light Trap,Bristol,0,691,0,91,14,0,0,0,0,2,382,0,1,0,13,0,0,784,19,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Raynham,BG Sentinel Trap with BG-Lure,State Lab Institute,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Raynham,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,87,0,55,6,0,0,0,0,0,9,0,0,6,34,0,0,29,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Raynham,Light - CDC Miniature Light Trap,State Lab Institute,30,24,0,158,18,0,1,98,0,0,8,0,0,9,0,0,0,27,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Rehoboth,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,138,0,70,0,0,1,0,0,3,1,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Rehoboth,Light - CDC Miniature Light Trap,State Lab Institute,0,3,0,20,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Westport,BG Sentinel Trap with BG-Lure,State Lab Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Westport,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,213,0,54,3,0,0,2,0,2,2,0,0,1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-10,Westport,Light - CDC Miniature Light Trap,State Lab Institute,0,5,0,49,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-11,Fall River,Gravid Trap,Bristol,0,0,0,0,1,0,0,0,0,2,0,0,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-11,Somerset,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,2,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-11,Swansea,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-12,Attleboro,500cc CO2 - CDC Miniature Light Trap,Bristol,0,136,0,66,2,0,0,0,0,0,141,0,0,0,0,0,0,81,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-12,Dartmouth,500cc CO2 - CDC Miniature Light Trap,Bristol,0,116,0,16,2,0,0,0,0,0,6,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-12,Dighton,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,2,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-12,Fall River,Gravid Trap,Bristol,0,0,0,1,0,0,0,0,0,2,0,17,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-12,Seekonk,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-12,Swansea,Gravid Trap,Bristol,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-28
2013-07-15,Easton,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,155,0,238,0,0,0,0,0,5,0,0,0,1,5,0,0,96,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-15,Easton,Light - CDC Miniature Light Trap,State Lab Institute,0,9,0,146,3,0,0,0,0,0,0,0,0,1,3,0,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-15,New Bedford,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,46,0,14,1,0,0,0,0,3,9,0,0,0,10,0,0,48,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-15,New Bedford,Light - CDC Miniature Light Trap,State Lab Institute,0,13,0,37,0,0,0,0,0,0,4,0,0,2,12,0,0,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-15,Raynham,BG Sentinel Trap with BG-Lure,State Lab Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-15,Raynham,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,19,0,100,3,0,0,0,0,1,17,0,0,0,35,0,0,18,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-15,Raynham,Light - CDC Miniature Light Trap,State Lab Institute,0,4,0,116,2,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-15,Rehoboth,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,110,0,79,1,0,0,0,0,4,6,0,0,0,7,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-15,Rehoboth,Light - CDC Miniature Light Trap,State Lab Institute,0,8,0,30,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-15,Westport,BG Sentinel Trap with BG-Lure,State Lab Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-15,Westport,Dry Ice CO2 - CDC Miniature Light Trap with CO2,State Lab Institute,0,32,0,215,10,0,0,1,0,0,2,0,0,3,13,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-15,Westport,Light - CDC Miniature Light Trap,State Lab Institute,0,4,0,149,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-16,Acushnet,500cc CO2 - CDC Miniature Light Trap,Bristol,0,43,0,5,6,0,0,0,0,0,24,0,0,0,4,3,0,103,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-16,Berkley,500cc CO2 - CDC Miniature Light Trap,Bristol,0,34,0,73,1,0,0,0,0,0,42,4,0,0,12,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-16,Dartmouth,Gravid Trap,Bristol,0,1,0,0,0,0,0,0,0,1,0,0,12,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-16,Dighton,500cc CO2 - CDC Miniature Light Trap,Bristol,0,21,0,16,1,0,0,0,0,0,5,0,0,0,9,0,0,20,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-16,Fairhaven,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,1,0,0,5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-16,New Bedford,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,1,0,0,3,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-17,Dighton,Gravid Trap,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
2013-07-17,Easton,500cc CO2 - CDC Miniature Light Trap,Bristol,0,101,0,42,11,0,0,0,0,0,54,0,0,0,0,0,0,4480,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-29
