"MapDate","FIPS","County","State","None","D0","D1","D2","D3","D4","ValidStart","ValidEnd","StatisticFormatID","week_num","DSCI_ma"
2010-01-19,25003,"Berkshire County","MA",100,0,0,0,0,0,"1/19/10","1/25/10",1,"2010-03",0
2010-01-12,25003,"Berkshire County","MA",100,0,0,0,0,0,"1/12/10","1/18/10",1,"2010-02",0
2010-01-05,25003,"Berkshire County","MA",100,0,0,0,0,0,"1/5/10","1/11/10",1,"2010-01",0
2009-12-29,25003,"Berkshire County","MA",100,0,0,0,0,0,"12/29/09","1/4/10",1,"2009-53",0
2009-12-22,25003,"Berkshire County","MA",100,0,0,0,0,0,"12/22/09","12/28/09",1,"2009-52",0
2009-12-15,25003,"Berkshire County","MA",100,0,0,0,0,0,"12/15/09","12/21/09",1,"2009-51",0
2009-12-08,25003,"Berkshire County","MA",100,0,0,0,0,0,"12/8/09","12/14/09",1,"2009-50",0
2009-12-01,25003,"Berkshire County","MA",100,0,0,0,0,0,"12/1/09","12/7/09",1,"2009-49",0
2009-11-24,25003,"Berkshire County","MA",100,0,0,0,0,0,"11/24/09","11/30/09",1,"2009-48",0
2009-11-17,25003,"Berkshire County","MA",100,0,0,0,0,0,"11/17/09","11/23/09",1,"2009-47",0
2009-11-10,25003,"Berkshire County","MA",100,0,0,0,0,0,"11/10/09","11/16/09",1,"2009-46",0
2009-11-03,25003,"Berkshire County","MA",100,0,0,0,0,0,"11/3/09","11/9/09",1,"2009-45",0
2009-10-27,25003,"Berkshire County","MA",100,0,0,0,0,0,"10/27/09","11/2/09",1,"2009-44",0
2009-10-20,25003,"Berkshire County","MA",100,0,0,0,0,0,"10/20/09","10/26/09",1,"2009-43",0
2009-10-13,25003,"Berkshire County","MA",100,0,0,0,0,0,"10/13/09","10/19/09",1,"2009-42",0
2009-10-06,25003,"Berkshire County","MA",100,0,0,0,0,0,"10/6/09","10/12/09",1,"2009-41",0
2009-09-29,25003,"Berkshire County","MA",100,0,0,0,0,0,"9/29/09","10/5/09",1,"2009-40",0
2009-09-22,25003,"Berkshire County","MA",100,0,0,0,0,0,"9/22/09","9/28/09",1,"2009-39",0
2009-09-15,25003,"Berkshire County","MA",100,0,0,0,0,0,"9/15/09","9/21/09",1,"2009-38",0
2009-09-08,25003,"Berkshire County","MA",100,0,0,0,0,0,"9/8/09","9/14/09",1,"2009-37",0
2009-09-01,25003,"Berkshire County","MA",100,0,0,0,0,0,"9/1/09","9/7/09",1,"2009-36",0
2009-08-25,25003,"Berkshire County","MA",100,0,0,0,0,0,"8/25/09","8/31/09",1,"2009-35",0
2009-08-18,25003,"Berkshire County","MA",100,0,0,0,0,0,"8/18/09","8/24/09",1,"2009-34",0
2009-08-11,25003,"Berkshire County","MA",100,0,0,0,0,0,"8/11/09","8/17/09",1,"2009-33",0
2009-08-04,25003,"Berkshire County","MA",100,0,0,0,0,0,"8/4/09","8/10/09",1,"2009-32",0
2009-07-28,25003,"Berkshire County","MA",100,0,0,0,0,0,"7/28/09","8/3/09",1,"2009-31",0
2009-07-21,25003,"Berkshire County","MA",100,0,0,0,0,0,"7/21/09","7/27/09",1,"2009-30",0
2009-07-14,25003,"Berkshire County","MA",100,0,0,0,0,0,"7/14/09","7/20/09",1,"2009-29",0
2009-07-07,25003,"Berkshire County","MA",100,0,0,0,0,0,"7/7/09","7/13/09",1,"2009-28",0
2009-06-30,25003,"Berkshire County","MA",100,0,0,0,0,0,"6/30/09","7/6/09",1,"2009-27",0
2009-06-23,25003,"Berkshire County","MA",100,0,0,0,0,0,"6/23/09","6/29/09",1,"2009-26",0
2009-06-16,25003,"Berkshire County","MA",100,0,0,0,0,0,"6/16/09","6/22/09",1,"2009-25",0
2009-06-09,25003,"Berkshire County","MA",100,0,0,0,0,0,"6/9/09","6/15/09",1,"2009-24",0
2009-06-02,25003,"Berkshire County","MA",100,0,0,0,0,0,"6/2/09","6/8/09",1,"2009-23",0
2009-05-26,25003,"Berkshire County","MA",100,0,0,0,0,0,"5/26/09","6/1/09",1,"2009-22",0
2009-05-19,25003,"Berkshire County","MA",100,0,0,0,0,0,"5/19/09","5/25/09",1,"2009-21",0
2009-05-12,25003,"Berkshire County","MA",99.74,0.26,0,0,0,0,"5/12/09","5/18/09",1,"2009-20",0.26
2009-05-05,25003,"Berkshire County","MA",0,100,0,0,0,0,"5/5/09","5/11/09",1,"2009-19",100
2009-04-28,25003,"Berkshire County","MA",0,100,0,0,0,0,"4/28/09","5/4/09",1,"2009-18",100
2009-04-21,25003,"Berkshire County","MA",100,0,0,0,0,0,"4/21/09","4/27/09",1,"2009-17",0
2009-04-14,25003,"Berkshire County","MA",100,0,0,0,0,0,"4/14/09","4/20/09",1,"2009-16",0
2009-04-07,25003,"Berkshire County","MA",100,0,0,0,0,0,"4/7/09","4/13/09",1,"2009-15",0
2009-03-31,25003,"Berkshire County","MA",100,0,0,0,0,0,"3/31/09","4/6/09",1,"2009-14",0
2009-03-24,25003,"Berkshire County","MA",100,0,0,0,0,0,"3/24/09","3/30/09",1,"2009-13",0
2009-03-17,25003,"Berkshire County","MA",100,0,0,0,0,0,"3/17/09","3/23/09",1,"2009-12",0
2009-03-10,25003,"Berkshire County","MA",100,0,0,0,0,0,"3/10/09","3/16/09",1,"2009-11",0
2009-03-03,25003,"Berkshire County","MA",100,0,0,0,0,0,"3/3/09","3/9/09",1,"2009-10",0
2009-02-24,25003,"Berkshire County","MA",100,0,0,0,0,0,"2/24/09","3/2/09",1,"2009-09",0
2009-02-17,25003,"Berkshire County","MA",100,0,0,0,0,0,"2/17/09","2/23/09",1,"2009-08",0
2009-02-10,25003,"Berkshire County","MA",100,0,0,0,0,0,"2/10/09","2/16/09",1,"2009-07",0
2009-02-03,25003,"Berkshire County","MA",100,0,0,0,0,0,"2/3/09","2/9/09",1,"2009-06",0
2009-01-27,25003,"Berkshire County","MA",100,0,0,0,0,0,"1/27/09","2/2/09",1,"2009-05",0
2009-01-20,25003,"Berkshire County","MA",100,0,0,0,0,0,"1/20/09","1/26/09",1,"2009-04",0
2009-01-13,25003,"Berkshire County","MA",100,0,0,0,0,0,"1/13/09","1/19/09",1,"2009-03",0
2009-01-06,25003,"Berkshire County","MA",100,0,0,0,0,0,"1/6/09","1/12/09",1,"2009-02",0
2008-12-30,25003,"Berkshire County","MA",100,0,0,0,0,0,"12/30/08","1/5/09",1,"2008-01",0
2008-12-23,25003,"Berkshire County","MA",100,0,0,0,0,0,"12/23/08","12/29/08",1,"2008-52",0
2008-12-16,25003,"Berkshire County","MA",100,0,0,0,0,0,"12/16/08","12/22/08",1,"2008-51",0
2008-12-09,25003,"Berkshire County","MA",100,0,0,0,0,0,"12/9/08","12/15/08",1,"2008-50",0
2008-12-02,25003,"Berkshire County","MA",100,0,0,0,0,0,"12/2/08","12/8/08",1,"2008-49",0
2008-11-25,25003,"Berkshire County","MA",100,0,0,0,0,0,"11/25/08","12/1/08",1,"2008-48",0
2008-11-18,25003,"Berkshire County","MA",100,0,0,0,0,0,"11/18/08","11/24/08",1,"2008-47",0
2008-11-11,25003,"Berkshire County","MA",100,0,0,0,0,0,"11/11/08","11/17/08",1,"2008-46",0
2008-11-04,25003,"Berkshire County","MA",100,0,0,0,0,0,"11/4/08","11/10/08",1,"2008-45",0
2008-10-28,25003,"Berkshire County","MA",100,0,0,0,0,0,"10/28/08","11/3/08",1,"2008-44",0
2008-10-21,25003,"Berkshire County","MA",100,0,0,0,0,0,"10/21/08","10/27/08",1,"2008-43",0
2008-10-14,25003,"Berkshire County","MA",100,0,0,0,0,0,"10/14/08","10/20/08",1,"2008-42",0
2008-10-07,25003,"Berkshire County","MA",100,0,0,0,0,0,"10/7/08","10/13/08",1,"2008-41",0
2008-09-30,25003,"Berkshire County","MA",100,0,0,0,0,0,"9/30/08","10/6/08",1,"2008-40",0
2008-09-23,25003,"Berkshire County","MA",100,0,0,0,0,0,"9/23/08","9/29/08",1,"2008-39",0
2008-09-16,25003,"Berkshire County","MA",100,0,0,0,0,0,"9/16/08","9/22/08",1,"2008-38",0
2008-09-09,25003,"Berkshire County","MA",100,0,0,0,0,0,"9/9/08","9/15/08",1,"2008-37",0
2008-09-02,25003,"Berkshire County","MA",100,0,0,0,0,0,"9/2/08","9/8/08",1,"2008-36",0
2008-08-26,25003,"Berkshire County","MA",100,0,0,0,0,0,"8/26/08","9/1/08",1,"2008-35",0
2008-08-19,25003,"Berkshire County","MA",100,0,0,0,0,0,"8/19/08","8/25/08",1,"2008-34",0
2008-08-12,25003,"Berkshire County","MA",100,0,0,0,0,0,"8/12/08","8/18/08",1,"2008-33",0
2008-08-05,25003,"Berkshire County","MA",100,0,0,0,0,0,"8/5/08","8/11/08",1,"2008-32",0
2008-07-29,25003,"Berkshire County","MA",100,0,0,0,0,0,"7/29/08","8/4/08",1,"2008-31",0
2008-07-22,25003,"Berkshire County","MA",100,0,0,0,0,0,"7/22/08","7/28/08",1,"2008-30",0
2008-07-15,25003,"Berkshire County","MA",100,0,0,0,0,0,"7/15/08","7/21/08",1,"2008-29",0
2008-07-08,25003,"Berkshire County","MA",100,0,0,0,0,0,"7/8/08","7/14/08",1,"2008-28",0
2008-07-01,25003,"Berkshire County","MA",100,0,0,0,0,0,"7/1/08","7/7/08",1,"2008-27",0
2008-06-24,25003,"Berkshire County","MA",100,0,0,0,0,0,"6/24/08","6/30/08",1,"2008-26",0
2008-06-17,25003,"Berkshire County","MA",100,0,0,0,0,0,"6/17/08","6/23/08",1,"2008-25",0
2008-06-10,25003,"Berkshire County","MA",100,0,0,0,0,0,"6/10/08","6/16/08",1,"2008-24",0
2008-06-03,25003,"Berkshire County","MA",100,0,0,0,0,0,"6/3/08","6/9/08",1,"2008-23",0
2008-05-27,25003,"Berkshire County","MA",100,0,0,0,0,0,"5/27/08","6/2/08",1,"2008-22",0
2008-05-20,25003,"Berkshire County","MA",100,0,0,0,0,0,"5/20/08","5/26/08",1,"2008-21",0
2008-05-13,25003,"Berkshire County","MA",100,0,0,0,0,0,"5/13/08","5/19/08",1,"2008-20",0
2008-05-06,25003,"Berkshire County","MA",100,0,0,0,0,0,"5/6/08","5/12/08",1,"2008-19",0
2008-04-29,25003,"Berkshire County","MA",100,0,0,0,0,0,"4/29/08","5/5/08",1,"2008-18",0
2008-04-22,25003,"Berkshire County","MA",100,0,0,0,0,0,"4/22/08","4/28/08",1,"2008-17",0
2008-04-15,25003,"Berkshire County","MA",100,0,0,0,0,0,"4/15/08","4/21/08",1,"2008-16",0
2008-04-08,25003,"Berkshire County","MA",100,0,0,0,0,0,"4/8/08","4/14/08",1,"2008-15",0
2008-04-01,25003,"Berkshire County","MA",100,0,0,0,0,0,"4/1/08","4/7/08",1,"2008-14",0
2008-03-25,25003,"Berkshire County","MA",100,0,0,0,0,0,"3/25/08","3/31/08",1,"2008-13",0
2008-03-18,25003,"Berkshire County","MA",100,0,0,0,0,0,"3/18/08","3/24/08",1,"2008-12",0
2008-03-11,25003,"Berkshire County","MA",100,0,0,0,0,0,"3/11/08","3/17/08",1,"2008-11",0
2008-03-04,25003,"Berkshire County","MA",100,0,0,0,0,0,"3/4/08","3/10/08",1,"2008-10",0
2008-02-26,25003,"Berkshire County","MA",100,0,0,0,0,0,"2/26/08","3/3/08",1,"2008-09",0
2008-02-19,25003,"Berkshire County","MA",100,0,0,0,0,0,"2/19/08","2/25/08",1,"2008-08",0
2008-02-12,25003,"Berkshire County","MA",100,0,0,0,0,0,"2/12/08","2/18/08",1,"2008-07",0
2008-02-05,25003,"Berkshire County","MA",100,0,0,0,0,0,"2/5/08","2/11/08",1,"2008-06",0
2008-01-29,25003,"Berkshire County","MA",100,0,0,0,0,0,"1/29/08","2/4/08",1,"2008-05",0
2008-01-22,25003,"Berkshire County","MA",100,0,0,0,0,0,"1/22/08","1/28/08",1,"2008-04",0
2008-01-15,25003,"Berkshire County","MA",100,0,0,0,0,0,"1/15/08","1/21/08",1,"2008-03",0
2008-01-08,25003,"Berkshire County","MA",100,0,0,0,0,0,"1/8/08","1/14/08",1,"2008-02",0
2008-01-01,25003,"Berkshire County","MA",100,0,0,0,0,0,"1/1/08","1/7/08",1,"2008-01",0
2007-12-25,25003,"Berkshire County","MA",100,0,0,0,0,0,"12/25/07","12/31/07",1,"2007-52",0
2007-12-18,25003,"Berkshire County","MA",100,0,0,0,0,0,"12/18/07","12/24/07",1,"2007-51",0
2007-12-11,25003,"Berkshire County","MA",100,0,0,0,0,0,"12/11/07","12/17/07",1,"2007-50",0
2007-12-04,25003,"Berkshire County","MA",100,0,0,0,0,0,"12/4/07","12/10/07",1,"2007-49",0
2007-11-27,25003,"Berkshire County","MA",100,0,0,0,0,0,"11/27/07","12/3/07",1,"2007-48",0
2007-11-20,25003,"Berkshire County","MA",100,0,0,0,0,0,"11/20/07","11/26/07",1,"2007-47",0
2007-11-13,25003,"Berkshire County","MA",100,0,0,0,0,0,"11/13/07","11/19/07",1,"2007-46",0
2007-11-06,25003,"Berkshire County","MA",100,0,0,0,0,0,"11/6/07","11/12/07",1,"2007-45",0
2007-10-30,25003,"Berkshire County","MA",100,0,0,0,0,0,"10/30/07","11/5/07",1,"2007-44",0
