"week_num","Town","Result","Test_Type_Expanded","Pools_Tested","Total_Tested","Positive_Pools","MIR"
"2023-26","Freetown","Negative",NA,3,118,0,0
"2023-26","Mansfield","Negative",NA,1,39,0,0
"2023-26","New Bedford","Negative",NA,8,350,0,0
"2023-26","North Attleborough","Negative",NA,1,38,0,0
"2023-26","Norton","Negative",NA,1,27,0,0
"2023-26","Raynham","Negative",NA,6,223,0,0
"2023-26","Rehoboth","Negative",NA,7,302,0,0
"2023-26","Seekonk","Negative",NA,1,23,0,0
"2023-26","Somerset","Negative",NA,1,30,0,0
"2023-26","Swansea","Negative",NA,1,34,0,0
"2023-26","Taunton","Negative",NA,1,12,0,0
"2023-26","Westport","Negative",NA,2,57,0,0
"2023-27","Acushnet","Negative",NA,1,11,0,0
"2023-27","Attleboro","Negative",NA,1,50,0,0
"2023-27","Berkley","Negative",NA,1,50,0,0
"2023-27","Dighton","Negative",NA,2,29,0,0
"2023-27","Easton","Negative",NA,7,328,0,0
"2023-27","Fairhaven","Negative",NA,1,12,0,0
"2023-27","Freetown","Negative",NA,2,76,0,0
"2023-27","New Bedford","Negative",NA,5,105,0,0
"2023-27","North Attleborough","Negative",NA,1,35,0,0
"2023-27","Norton","Negative",NA,1,14,0,0
"2023-27","Raynham","Negative",NA,6,253,0,0
"2023-27","Rehoboth","Negative",NA,3,118,0,0
"2023-27","Seekonk","Negative",NA,1,49,0,0
"2023-27","Swansea","Negative",NA,1,50,0,0
"2023-27","Taunton","Negative",NA,2,61,0,0
"2023-27","Westport","Negative",NA,3,90,0,0
"2023-28","Acushnet","Negative",NA,1,32,0,0
"2023-28","Attleboro","Negative",NA,2,26,0,0
"2023-28","Berkley","Negative",NA,1,30,0,0
"2023-28","Dartmouth","Negative",NA,2,100,0,0
"2023-28","Dighton","Negative",NA,2,29,0,0
"2023-28","Easton","Negative",NA,7,320,0,0
"2023-28","Fairhaven","Negative",NA,1,39,0,0
"2023-28","Fall River","Negative",NA,1,25,0,0
"2023-28","Freetown","Negative",NA,2,63,0,0
"2023-28","Mansfield","Negative",NA,1,19,0,0
"2023-28","New Bedford","Negative",NA,9,341,0,0
"2023-28","North Attleborough","Negative",NA,1,17,0,0
"2023-28","Norton","Negative",NA,1,29,0,0
"2023-28","Raynham","Negative",NA,7,263,0,0
"2023-28","Rehoboth","Negative",NA,5,126,0,0
"2023-28","Seekonk","Negative",NA,1,21,0,0
"2023-28","Somerset","Negative",NA,1,27,0,0
"2023-28","Swansea","Negative",NA,2,30,0,0
"2023-28","Taunton","Negative",NA,2,84,0,0
"2023-28","Westport","Negative",NA,3,79,0,0
"2023-29","Acushnet","Negative",NA,1,47,0,0
"2023-29","Attleboro","Negative",NA,1,21,0,0
"2023-29","Dartmouth","Negative",NA,2,100,0,0
"2023-29","Dighton","Negative",NA,3,62,0,0
"2023-29","Easton","Negative",NA,4,173,0,0
"2023-29","Easton",NA,NA,6,300,0,0
"2023-29","Fairhaven","Negative",NA,1,22,0,0
"2023-29","Fall River","Negative",NA,2,69,0,0
"2023-29","Freetown","Negative",NA,3,88,0,0
"2023-29","Mansfield","Negative",NA,1,30,0,0
"2023-29","New Bedford","Negative",NA,5,146,0,0
"2023-29","New Bedford",NA,NA,6,300,0,0
"2023-29","North Attleborough","Negative",NA,1,17,0,0
"2023-29","Norton","Negative",NA,1,19,0,0
"2023-29","Raynham","Negative",NA,3,150,0,0
"2023-29","Raynham",NA,NA,6,300,0,0
"2023-29","Rehoboth",NA,NA,4,116,0,0
"2023-29","Seekonk","Negative",NA,1,46,0,0
"2023-29","Somerset","Negative",NA,2,81,0,0
"2023-29","Swansea","Negative",NA,2,64,0,0
"2023-29","Taunton","Negative",NA,1,50,0,0
"2023-29","Westport",NA,NA,6,300,0,0
"2023-30","Acushnet","Negative",NA,1,22,0,0
"2023-30","Attleboro","Negative",NA,2,63,0,0
"2023-30","Berkley","Negative",NA,1,45,0,0
"2023-30","Dartmouth","Negative",NA,1,50,0,0
"2023-30","Dighton","Negative",NA,2,34,0,0
"2023-30","Easton","Negative",NA,10,500,0,0
"2023-30","Fairhaven","Negative",NA,2,59,0,0
"2023-30","Fall River","Negative",NA,1,44,0,0
"2023-30","Freetown","Negative",NA,1,50,0,0
"2023-30","Mansfield","Negative",NA,2,31,0,0
"2023-30","New Bedford","Negative",NA,8,193,0,0
"2023-30","North Attleborough","Negative",NA,1,22,0,0
"2023-30","Norton","Negative",NA,1,36,0,0
"2023-30","Raynham","Negative",NA,10,500,0,0
"2023-30","Rehoboth","Negative",NA,7,314,0,0
"2023-30","Seekonk","Negative",NA,1,31,0,0
"2023-30","Somerset","Negative",NA,2,100,0,0
"2023-30","Swansea","Negative",NA,1,33,0,0
"2023-30","Taunton","Negative",NA,1,14,0,0
"2023-30","Westport","Negative",NA,5,159,0,0
"2023-31","Acushnet","Negative",NA,1,8,0,0
"2023-31","Attleboro","Negative",NA,2,56,0,0
"2023-31","Berkley","Negative",NA,1,9,0,0
"2023-31","Dartmouth","Negative",NA,1,39,0,0
"2023-31","Dighton","Negative",NA,2,28,0,0
"2023-31","Easton","Negative",NA,9,396,0,0
"2023-31","Easton","Positive","WNV",1,50,1,20
"2023-31","Fairhaven","Negative",NA,1,29,0,0
"2023-31","Fall River","Negative",NA,1,50,0,0
"2023-31","Freetown","Negative",NA,5,209,0,0
"2023-31","Mansfield","Negative",NA,1,32,0,0
"2023-31","New Bedford","Negative",NA,9,364,0,0
"2023-31","North Attleborough","Negative",NA,1,19,0,0
"2023-31","Norton","Negative",NA,1,22,0,0
"2023-31","Raynham","Negative",NA,7,302,0,0
"2023-31","Rehoboth","Negative",NA,7,318,0,0
"2023-31","Seekonk","Negative",NA,1,15,0,0
"2023-31","Somerset","Negative",NA,2,87,0,0
"2023-31","Swansea","Negative",NA,1,34,0,0
"2023-31","Westport","Negative",NA,3,104,0,0
"2023-32","Attleboro","Negative",NA,2,76,0,0
"2023-32","Berkley","Negative",NA,1,48,0,0
"2023-32","Dartmouth","Negative",NA,2,100,0,0
"2023-32","Dighton","Negative",NA,3,56,0,0
"2023-32","Easton","Negative",NA,10,474,0,0
"2023-32","Easton","Positive","WNV",1,50,1,20
"2023-32","Fairhaven","Negative",NA,1,19,0,0
"2023-32","Fall River","Negative",NA,2,63,0,0
"2023-32","Freetown","Negative",NA,4,157,0,0
"2023-32","Mansfield","Negative",NA,1,30,0,0
"2023-32","New Bedford","Negative",NA,8,254,0,0
"2023-32","North Attleborough","Negative",NA,1,33,0,0
"2023-32","Norton","Negative",NA,1,23,0,0
"2023-32","Raynham","Negative",NA,11,486,0,0
"2023-32","Raynham","Positive","WNV",1,44,1,22.7272727272727
"2023-32","Rehoboth","Negative",NA,7,290,0,0
"2023-32","Seekonk","Negative",NA,1,27,0,0
"2023-32","Somerset","Negative",NA,2,100,0,0
"2023-32","Swansea","Negative",NA,1,50,0,0
"2023-32","Taunton","Negative",NA,3,104,0,0
"2023-32","Westport","Negative",NA,4,148,0,0
"2023-33","Acushnet","Negative",NA,1,20,0,0
"2023-33","Attleboro","Negative",NA,2,32,0,0
"2023-33","Berkley","Negative",NA,1,38,0,0
"2023-33","Dartmouth","Negative",NA,1,7,0,0
"2023-33","Dighton","Negative",NA,2,49,0,0
"2023-33","Easton","Negative",NA,13,567,0,0
"2023-33","Fairhaven","Negative",NA,1,19,0,0
"2023-33","Fall River","Negative",NA,2,22,0,0
"2023-33","Freetown","Negative",NA,4,185,0,0
"2023-33","Mansfield","Negative",NA,2,25,0,0
"2023-33","New Bedford","Negative",NA,9,336,0,0
"2023-33","North Attleborough","Negative",NA,1,27,0,0
"2023-33","Norton","Negative",NA,2,100,0,0
"2023-33","Norton","Positive","WNV",1,50,1,20
"2023-33","Raynham","Negative",NA,10,425,0,0
"2023-33","Raynham","Positive","WNV",1,50,1,20
"2023-33","Rehoboth","Negative",NA,7,286,0,0
"2023-33","Seekonk","Negative",NA,1,16,0,0
"2023-33","Somerset","Negative",NA,1,50,0,0
"2023-33","Swansea","Negative",NA,1,18,0,0
"2023-33","Taunton","Negative",NA,3,138,0,0
"2023-33","Westport","Negative",NA,4,191,0,0
"2023-34","Acushnet","Negative",NA,1,11,0,0
"2023-34","Attleboro","Negative",NA,2,66,0,0
"2023-34","Berkley","Negative",NA,2,35,0,0
"2023-34","Easton","Negative",NA,10,417,0,0
"2023-34","Easton","Positive","WNV",2,100,2,20
"2023-34","Fall River","Negative",NA,1,8,0,0
"2023-34","Freetown","Negative",NA,4,170,0,0
"2023-34","Mansfield","Negative",NA,1,34,0,0
"2023-34","New Bedford","Negative",NA,8,235,0,0
"2023-34","North Attleborough","Negative",NA,1,32,0,0
"2023-34","Norton","Negative",NA,2,80,0,0
"2023-34","Raynham","Negative",NA,11,403,0,0
"2023-34","Rehoboth","Negative",NA,6,160,0,0
"2023-34","Somerset","Negative",NA,1,8,0,0
"2023-34","Swansea","Negative",NA,1,16,0,0
"2023-34","Taunton","Negative",NA,3,110,0,0
"2023-34","Westport","Negative",NA,6,205,0,0
"2023-35","Acushnet","Negative",NA,1,20,0,0
"2023-35","Attleboro","Negative",NA,1,16,0,0
"2023-35","Berkley","Negative",NA,2,63,0,0
"2023-35","Dartmouth","Negative",NA,1,18,0,0
"2023-35","Dighton","Negative",NA,4,70,0,0
"2023-35","Easton","Negative",NA,17,718,0,0
"2023-35","Freetown","Negative",NA,4,199,0,0
"2023-35","Mansfield","Positive","WNV",1,21,1,47.6190476190476
"2023-35","New Bedford","Negative",NA,15,423,0,0
"2023-35","Norton","Negative",NA,1,19,0,0
"2023-35","Raynham","Negative",NA,17,509,0,0
"2023-35","Rehoboth","Negative",NA,6,156,0,0
"2023-35","Somerset","Negative",NA,1,8,0,0
"2023-35","Swansea","Negative",NA,2,25,0,0
"2023-35","Taunton","Negative",NA,2,71,0,0
"2023-35","Westport","Negative",NA,8,228,0,0
"2023-36","Acushnet","Negative",NA,1,10,0,0
"2023-36","Attleboro","Negative",NA,1,18,0,0
"2023-36","Berkley","Positive","WNV",1,47,1,21.2765957446809
"2023-36","Dartmouth","Negative",NA,1,19,0,0
"2023-36","Dighton","Negative",NA,1,50,0,0
"2023-36","Easton","Negative",NA,3,150,0,0
"2023-36","Fairhaven","Negative",NA,2,23,0,0
"2023-36","Fall River","Positive","WNV",1,6,1,166.666666666667
"2023-36","Freetown","Negative",NA,3,119,0,0
"2023-36","Mansfield","Negative",NA,2,14,0,0
"2023-36","New Bedford","Negative",NA,3,57,0,0
"2023-36","North Attleborough","Negative",NA,1,25,0,0
"2023-36","Norton","Negative",NA,1,43,0,0
"2023-36","Raynham","Negative",NA,3,104,0,0
"2023-36","Seekonk","Negative",NA,1,5,0,0
"2023-36","Somerset","Negative",NA,1,35,0,0
"2023-36","Swansea","Negative",NA,1,20,0,0
"2023-36","Taunton","Negative",NA,2,100,0,0
"2023-37","Acushnet","Negative",NA,1,26,0,0
"2023-37","Attleboro","Negative",NA,1,13,0,0
"2023-37","Berkley","Negative",NA,2,29,0,0
"2023-37","Dartmouth","Negative",NA,1,6,0,0
"2023-37","Dighton","Negative",NA,3,67,0,0
"2023-37","Easton","Negative",NA,7,308,0,0
"2023-37","Easton","Positive","WNV",1,50,1,20
"2023-37","Fairhaven","Negative",NA,1,6,0,0
"2023-37","Fall River","Negative",NA,1,10,0,0
"2023-37","Freetown","Negative",NA,1,50,0,0
"2023-37","Freetown","Positive","WNV",2,100,2,20
"2023-37","Mansfield","Negative",NA,1,7,0,0
"2023-37","New Bedford","Negative",NA,5,130,0,0
"2023-37","Norton","Negative",NA,1,33,0,0
"2023-37","Raynham","Negative",NA,7,287,0,0
"2023-37","Rehoboth","Negative",NA,3,99,0,0
"2023-37","Seekonk","Negative",NA,1,5,0,0
"2023-37","Somerset","Negative",NA,1,10,0,0
"2023-37","Swansea","Negative",NA,1,13,0,0
"2023-37","Taunton","Negative",NA,2,100,0,0
"2023-37","Westport","Negative",NA,2,96,0,0
"2023-38","Attleboro","Negative",NA,1,8,0,0
"2023-38","Berkley","Positive","WNV",2,82,2,24.390243902439
"2023-38","Dartmouth","Negative",NA,1,10,0,0
"2023-38","Dighton","Negative",NA,1,9,0,0
"2023-38","Easton","Negative",NA,9,402,0,0
