"MapDate","RegionName","None","D0","D1","D2","D3","D4","ValidStart","ValidEnd","StatisticFormatID","week_num","DSCI_fema"
2013-05-07,"III",63.56,36.44,3.97,0,0,0,2013-05-07,2013-05-13,1,"2013-19",40.41
2013-05-07,"IV",91.57,8.43,1.55,0.5,0,0,2013-05-07,2013-05-13,1,"2013-19",10.48
2013-04-30,"I",53.11,46.89,0,0,0,0,2013-04-30,2013-05-06,1,"2013-18",46.89
2013-04-30,"II",80.96,19.04,0,0,0,0,2013-04-30,2013-05-06,1,"2013-18",19.04
2013-04-30,"III",82.54,17.46,0,0,0,0,2013-04-30,2013-05-06,1,"2013-18",17.46
2013-04-30,"IV",84,16,4.62,1.36,0,0,2013-04-30,2013-05-06,1,"2013-18",21.98
2013-04-23,"I",80.75,19.25,0,0,0,0,2013-04-23,2013-04-29,1,"2013-17",19.25
2013-04-23,"II",84.47,15.53,0,0,0,0,2013-04-23,2013-04-29,1,"2013-17",15.53
2013-04-23,"III",85.03,14.97,0,0,0,0,2013-04-23,2013-04-29,1,"2013-17",14.97
2013-04-23,"IV",80.83,19.17,6.38,1.36,0,0,2013-04-23,2013-04-29,1,"2013-17",26.91
2013-04-16,"I",86.84,13.16,0,0,0,0,2013-04-16,2013-04-22,1,"2013-16",13.16
2013-04-16,"II",86.03,13.97,0,0,0,0,2013-04-16,2013-04-22,1,"2013-16",13.97
2013-04-16,"III",85.03,14.97,0,0,0,0,2013-04-16,2013-04-22,1,"2013-16",14.97
2013-04-16,"IV",77.26,22.74,7.45,0.73,0,0,2013-04-16,2013-04-22,1,"2013-16",30.92
2013-04-09,"I",84.9,15.1,0,0,0,0,2013-04-09,2013-04-15,1,"2013-15",15.1
2013-04-09,"II",72.25,27.75,0,0,0,0,2013-04-09,2013-04-15,1,"2013-15",27.75
2013-04-09,"III",82.8,17.2,0,0,0,0,2013-04-09,2013-04-15,1,"2013-15",17.2
2013-04-09,"IV",74.51,25.49,10.17,0.93,0,0,2013-04-09,2013-04-15,1,"2013-15",36.59
2013-04-02,"I",91.24,8.76,0,0,0,0,2013-04-02,2013-04-08,1,"2013-14",8.76
2013-04-02,"II",78.2,21.8,0,0,0,0,2013-04-02,2013-04-08,1,"2013-14",21.8
2013-04-02,"III",83.46,16.54,0,0,0,0,2013-04-02,2013-04-08,1,"2013-14",16.54
2013-04-02,"IV",71.79,28.21,14.55,0.93,0,0,2013-04-02,2013-04-08,1,"2013-14",43.69
2013-03-26,"I",91.61,8.39,0,0,0,0,2013-03-26,2013-04-01,1,"2013-13",8.39
2013-03-26,"II",85.22,14.78,0,0,0,0,2013-03-26,2013-04-01,1,"2013-13",14.78
2013-03-26,"III",100,0,0,0,0,0,2013-03-26,2013-04-01,1,"2013-13",0
2013-03-26,"IV",72.38,27.62,13.13,0.93,0,0,2013-03-26,2013-04-01,1,"2013-13",41.68
2013-03-19,"I",91.61,8.39,0,0,0,0,2013-03-19,2013-03-25,1,"2013-12",8.39
2013-03-19,"II",85.22,14.78,0,0,0,0,2013-03-19,2013-03-25,1,"2013-12",14.78
2013-03-19,"III",100,0,0,0,0,0,2013-03-19,2013-03-25,1,"2013-12",0
2013-03-19,"IV",64.61,35.39,17.66,4.86,0,0,2013-03-19,2013-03-25,1,"2013-12",57.91
2013-03-12,"I",91.61,8.39,0,0,0,0,2013-03-12,2013-03-18,1,"2013-11",8.39
2013-03-12,"II",86.33,13.67,0,0,0,0,2013-03-12,2013-03-18,1,"2013-11",13.67
2013-03-12,"III",100,0,0,0,0,0,2013-03-12,2013-03-18,1,"2013-11",0
2013-03-12,"IV",65.71,34.29,17.94,5.07,0,0,2013-03-12,2013-03-18,1,"2013-11",57.3
2013-03-05,"I",91.61,8.39,0,0,0,0,2013-03-05,2013-03-11,1,"2013-10",8.39
2013-03-05,"II",86.33,13.67,0,0,0,0,2013-03-05,2013-03-11,1,"2013-10",13.67
2013-03-05,"III",96.31,3.69,0,0,0,0,2013-03-05,2013-03-11,1,"2013-10",3.69
2013-03-05,"IV",64.65,35.35,18.18,5.05,0,0,2013-03-05,2013-03-11,1,"2013-10",58.58
2013-02-26,"I",91.61,8.39,0,0,0,0,2013-02-26,2013-03-04,1,"2013-09",8.39
2013-02-26,"II",87.66,12.34,0,0,0,0,2013-02-26,2013-03-04,1,"2013-09",12.34
2013-02-26,"III",95.43,4.57,0,0,0,0,2013-02-26,2013-03-04,1,"2013-09",4.57
2013-02-26,"IV",64.83,35.17,20.73,6.12,0,0,2013-02-26,2013-03-04,1,"2013-09",62.02
2013-02-19,"I",91.61,8.39,0,0,0,0,2013-02-19,2013-02-25,1,"2013-08",8.39
2013-02-19,"II",87.66,12.34,0,0,0,0,2013-02-19,2013-02-25,1,"2013-08",12.34
2013-02-19,"III",94.85,5.15,0,0,0,0,2013-02-19,2013-02-25,1,"2013-08",5.15
2013-02-19,"IV",54.16,45.84,33.55,15.25,5.17,0,2013-02-19,2013-02-25,1,"2013-08",99.81
2013-02-12,"I",91.61,8.39,0,0,0,0,2013-02-12,2013-02-18,1,"2013-07",8.39
2013-02-12,"II",87.66,12.34,0,0,0,0,2013-02-12,2013-02-18,1,"2013-07",12.34
2013-02-12,"III",94.85,5.15,0,0,0,0,2013-02-12,2013-02-18,1,"2013-07",5.15
2013-02-12,"IV",54.05,45.95,30.17,17.03,6.07,0,2013-02-12,2013-02-18,1,"2013-07",99.22
2013-02-05,"I",91.11,8.89,0,0,0,0,2013-02-05,2013-02-11,1,"2013-06",8.89
2013-02-05,"II",90.09,9.91,0,0,0,0,2013-02-05,2013-02-11,1,"2013-06",9.91
2013-02-05,"III",94.61,5.39,0,0,0,0,2013-02-05,2013-02-11,1,"2013-06",5.39
2013-02-05,"IV",46.73,53.27,31.91,20.7,8.92,1.87,2013-02-05,2013-02-11,1,"2013-06",116.67
2013-01-29,"I",91.11,8.89,0,0,0,0,2013-01-29,2013-02-04,1,"2013-05",8.89
2013-01-29,"II",90.09,9.91,0,0,0,0,2013-01-29,2013-02-04,1,"2013-05",9.91
2013-01-29,"III",91.08,8.92,4.51,0,0,0,2013-01-29,2013-02-04,1,"2013-05",13.43
2013-01-29,"IV",46.38,53.62,31.22,20.02,8.96,1.87,2013-01-29,2013-02-04,1,"2013-05",115.69
2013-01-22,"I",91.11,8.89,0,0,0,0,2013-01-22,2013-01-28,1,"2013-04",8.89
2013-01-22,"II",90.09,9.91,0,0,0,0,2013-01-22,2013-01-28,1,"2013-04",9.91
2013-01-22,"III",91.08,8.92,4.51,0,0,0,2013-01-22,2013-01-28,1,"2013-04",13.43
2013-01-22,"IV",49.68,50.32,26.99,14.63,6.54,1.66,2013-01-22,2013-01-28,1,"2013-04",100.14
2013-01-15,"I",91.11,8.89,0,0,0,0,2013-01-15,2013-01-21,1,"2013-03",8.89
2013-01-15,"II",90.09,9.91,0,0,0,0,2013-01-15,2013-01-21,1,"2013-03",9.91
2013-01-15,"III",78.52,21.48,10.86,0,0,0,2013-01-15,2013-01-21,1,"2013-03",32.34
2013-01-15,"IV",48.53,51.47,30.84,15.14,6.83,1.66,2013-01-15,2013-01-21,1,"2013-03",105.94
2013-01-08,"I",91.11,8.89,0,0,0,0,2013-01-08,2013-01-14,1,"2013-02",8.89
2013-01-08,"II",90.09,9.91,0,0,0,0,2013-01-08,2013-01-14,1,"2013-02",9.91
2013-01-08,"III",74.61,25.39,14.77,0,0,0,2013-01-08,2013-01-14,1,"2013-02",40.16
2013-01-08,"IV",42.92,57.08,31.33,15.52,7.24,1.6,2013-01-08,2013-01-14,1,"2013-02",112.77
2013-01-01,"I",91.11,8.89,0,0,0,0,2013-01-01,2013-01-07,1,"2013-01",8.89
2013-01-01,"II",90.09,9.91,0,0,0,0,2013-01-01,2013-01-07,1,"2013-01",9.91
2013-01-01,"III",74.73,25.27,14.77,0,0,0,2013-01-01,2013-01-07,1,"2013-01",40.04
2013-01-01,"IV",43.05,56.95,31.84,15.71,7.29,1.6,2013-01-01,2013-01-07,1,"2013-01",113.39
2012-12-25,"I",91.11,8.89,0,0,0,0,2012-12-25,2012-12-31,1,"2012-52",8.89
2012-12-25,"II",76.82,23.18,0,0,0,0,2012-12-25,2012-12-31,1,"2012-52",23.18
2012-12-25,"III",74.66,25.34,11.75,0,0,0,2012-12-25,2012-12-31,1,"2012-52",37.09
2012-12-25,"IV",37.28,62.72,35.62,17.1,7.36,2.61,2012-12-25,2012-12-31,1,"2012-52",125.41
2012-12-18,"I",91.11,8.89,0,0,0,0,2012-12-18,2012-12-24,1,"2012-51",8.89
2012-12-18,"II",73.14,26.86,0,0,0,0,2012-12-18,2012-12-24,1,"2012-51",26.86
2012-12-18,"III",74.66,25.34,11.75,0,0,0,2012-12-18,2012-12-24,1,"2012-51",37.09
2012-12-18,"IV",38.48,61.52,35.37,17.37,7.53,2.61,2012-12-18,2012-12-24,1,"2012-51",124.4
2012-12-11,"I",91.11,8.89,0,0,0,0,2012-12-11,2012-12-17,1,"2012-50",8.89
2012-12-11,"II",73.14,26.86,0,0,0,0,2012-12-11,2012-12-17,1,"2012-50",26.86
2012-12-11,"III",74.66,25.34,11.75,0,0,0,2012-12-11,2012-12-17,1,"2012-50",37.09
2012-12-11,"IV",38.04,61.96,35.43,16.31,7.55,2.61,2012-12-11,2012-12-17,1,"2012-50",123.86
2012-12-04,"I",91.11,8.89,0,0,0,0,2012-12-04,2012-12-10,1,"2012-49",8.89
2012-12-04,"II",73.14,26.86,0,0,0,0,2012-12-04,2012-12-10,1,"2012-49",26.86
2012-12-04,"III",74.77,25.23,11.75,0,0,0,2012-12-04,2012-12-10,1,"2012-49",36.98
2012-12-04,"IV",31.59,68.41,37.61,16.8,7.45,2.61,2012-12-04,2012-12-10,1,"2012-49",132.88
2012-11-27,"I",91.11,8.89,0,0,0,0,2012-11-27,2012-12-03,1,"2012-48",8.89
2012-11-27,"II",73.14,26.86,0,0,0,0,2012-11-27,2012-12-03,1,"2012-48",26.86
2012-11-27,"III",78.65,21.35,11.04,0,0,0,2012-11-27,2012-12-03,1,"2012-48",32.39
2012-11-27,"IV",39.62,60.38,35.84,15.16,6.75,2.61,2012-11-27,2012-12-03,1,"2012-48",120.74
2012-11-20,"I",100,0,0,0,0,0,2012-11-20,2012-11-26,1,"2012-47",0
2012-11-20,"II",73.14,26.86,0,0,0,0,2012-11-20,2012-11-26,1,"2012-47",26.86
2012-11-20,"III",85.94,14.06,6.34,0,0,0,2012-11-20,2012-11-26,1,"2012-47",20.4
2012-11-20,"IV",48.93,51.07,24.69,12.18,6.13,2.61,2012-11-20,2012-11-26,1,"2012-47",96.68
2012-11-13,"I",100,0,0,0,0,0,2012-11-13,2012-11-19,1,"2012-46",0
2012-11-13,"II",83.62,16.38,0,0,0,0,2012-11-13,2012-11-19,1,"2012-46",16.38
2012-11-13,"III",87.45,12.55,3.89,0,0,0,2012-11-13,2012-11-19,1,"2012-46",16.44
2012-11-13,"IV",52.68,47.32,21.17,11.09,5.32,2.61,2012-11-13,2012-11-19,1,"2012-46",87.51
2012-11-06,"I",100,0,0,0,0,0,2012-11-06,2012-11-12,1,"2012-45",0
2012-11-06,"II",83.62,16.38,0,0,0,0,2012-11-06,2012-11-12,1,"2012-45",16.38
2012-11-06,"III",90.28,9.72,1.64,0,0,0,2012-11-06,2012-11-12,1,"2012-45",11.36
2012-11-06,"IV",56.93,43.07,21.33,11.28,5.21,2.68,2012-11-06,2012-11-12,1,"2012-45",83.57
2012-10-30,"I",100,0,0,0,0,0,2012-10-30,2012-11-05,1,"2012-44",0
2012-10-30,"II",83.32,16.68,0,0,0,0,2012-10-30,2012-11-05,1,"2012-44",16.68
2012-10-30,"III",91.66,8.34,1.64,0,0,0,2012-10-30,2012-11-05,1,"2012-44",9.98
2012-10-30,"IV",63.35,36.65,16.62,9.72,4.56,1.56,2012-10-30,2012-11-05,1,"2012-44",69.11
2012-10-23,"I",100,0,0,0,0,0,2012-10-23,2012-10-29,1,"2012-43",0
2012-10-23,"II",72.94,27.06,7.8,0,0,0,2012-10-23,2012-10-29,1,"2012-43",34.86
2012-10-23,"III",77.82,22.18,5.74,0.78,0,0,2012-10-23,2012-10-29,1,"2012-43",28.7
2012-10-23,"IV",67.57,32.43,15.08,9.62,4.74,1.56,2012-10-23,2012-10-29,1,"2012-43",63.43
2012-10-16,"I",100,0,0,0,0,0,2012-10-16,2012-10-22,1,"2012-42",0
2012-10-16,"II",61.35,38.65,9.75,0,0,0,2012-10-16,2012-10-22,1,"2012-42",48.4
2012-10-16,"III",77.39,22.61,5.83,0.78,0,0,2012-10-16,2012-10-22,1,"2012-42",29.22
2012-10-16,"IV",68.12,31.88,14.99,9.49,4.65,1.55,2012-10-16,2012-10-22,1,"2012-42",62.56
2012-10-09,"I",100,0,0,0,0,0,2012-10-09,2012-10-15,1,"2012-41",0
2012-10-09,"II",59.02,40.98,11.87,0,0,0,2012-10-09,2012-10-15,1,"2012-41",52.85
2012-10-09,"III",77.18,22.82,5.83,0.78,0,0,2012-10-09,2012-10-15,1,"2012-41",29.43
2012-10-09,"IV",72.38,27.62,15.34,9.6,4.79,1.41,2012-10-09,2012-10-15,1,"2012-41",58.76
2012-10-02,"I",100,0,0,0,0,0,2012-10-02,2012-10-08,1,"2012-40",0
2012-10-02,"II",58.36,41.64,13.11,0,0,0,2012-10-02,2012-10-08,1,"2012-40",54.75
2012-10-02,"III",75.02,24.98,6.95,0.78,0,0,2012-10-02,2012-10-08,1,"2012-40",32.71
2012-10-02,"IV",69.8,30.2,18.09,11.45,4.79,1.41,2012-10-02,2012-10-08,1,"2012-40",65.94
2012-09-25,"I",100,0,0,0,0,0,2012-09-25,2012-10-01,1,"2012-39",0
2012-09-25,"II",57.47,42.53,14.89,0,0,0,2012-09-25,2012-10-01,1,"2012-39",57.42
2012-09-25,"III",72.17,27.83,8.13,0.78,0,0,2012-09-25,2012-10-01,1,"2012-39",36.74
2012-09-25,"IV",66.18,33.82,19.53,12.77,7.28,2.68,2012-09-25,2012-10-01,1,"2012-39",76.08
2012-09-18,"I",79.37,20.63,0,0,0,0,2012-09-18,2012-09-24,1,"2012-38",20.63
2012-09-18,"II",47.44,52.56,19.19,0,0,0,2012-09-18,2012-09-24,1,"2012-38",71.75
2012-09-18,"III",61.61,38.39,8.49,0.78,0,0,2012-09-18,2012-09-24,1,"2012-38",47.66
2012-09-18,"IV",63.84,36.16,19.51,12.77,7.23,2.51,2012-09-18,2012-09-24,1,"2012-38",78.18
2012-09-11,"I",79.35,20.65,0,0,0,0,2012-09-11,2012-09-17,1,"2012-37",20.65
2012-09-11,"II",47.51,52.49,19.19,0,0,0,2012-09-11,2012-09-17,1,"2012-37",71.68
2012-09-11,"III",62.18,37.82,8.85,0.78,0,0,2012-09-11,2012-09-17,1,"2012-37",47.45
2012-09-11,"IV",61.2,38.8,19.59,12.83,7.23,2.63,2012-09-11,2012-09-17,1,"2012-37",81.08
2012-09-04,"I",62.31,37.69,0,0,0,0,2012-09-04,2012-09-10,1,"2012-36",37.69
2012-09-04,"II",36.32,63.68,24.06,0,0,0,2012-09-04,2012-09-10,1,"2012-36",87.74
2012-09-04,"III",65,35,9.69,1.75,0,0,2012-09-04,2012-09-10,1,"2012-36",46.44
2012-09-04,"IV",64.52,35.48,21.15,14.69,9.03,3.11,2012-09-04,2012-09-10,1,"2012-36",83.46
2012-08-28,"I",60.92,39.08,2.5,0,0,0,2012-08-28,2012-09-03,1,"2012-35",41.58
2012-08-28,"II",30.68,69.32,25.73,0,0,0,2012-08-28,2012-09-03,1,"2012-35",95.05
2012-08-28,"III",59.91,40.09,11.68,1.75,0,0,2012-08-28,2012-09-03,1,"2012-35",53.52
2012-08-28,"IV",59.58,40.42,24.72,14.94,10.1,3.47,2012-08-28,2012-09-03,1,"2012-35",93.65
2012-08-21,"I",67.68,32.32,2.5,0,0,0,2012-08-21,2012-08-27,1,"2012-34",34.82
2012-08-21,"II",28.26,71.74,27.07,0,0,0,2012-08-21,2012-08-27,1,"2012-34",98.81
2012-08-21,"III",54.19,45.81,12.36,3.44,0,0,2012-08-21,2012-08-27,1,"2012-34",61.61
2012-08-21,"IV",57.33,42.67,24.98,15.28,10.74,3.47,2012-08-21,2012-08-27,1,"2012-34",97.14
2012-08-14,"I",38.46,61.54,7.43,0,0,0,2012-08-14,2012-08-20,1,"2012-33",68.97
2012-08-14,"II",27.89,72.11,27.07,0,0,0,2012-08-14,2012-08-20,1,"2012-33",99.18
2012-08-14,"III",51.5,48.5,11.34,3.58,0,0,2012-08-14,2012-08-20,1,"2012-33",63.42
2012-08-14,"IV",55.35,44.65,25.14,16.71,11.08,4.27,2012-08-14,2012-08-20,1,"2012-33",101.85
2012-08-07,"I",37.25,62.75,7.43,0,0,0,2012-08-07,2012-08-13,1,"2012-32",70.18
2012-08-07,"II",22.39,77.61,27.07,0,0,0,2012-08-07,2012-08-13,1,"2012-32",104.68
2012-08-07,"III",48.83,51.17,11.34,3.58,0,0,2012-08-07,2012-08-13,1,"2012-32",66.09
2012-08-07,"IV",52.31,47.69,30.3,20.43,12.45,5.62,2012-08-07,2012-08-13,1,"2012-32",116.49
2012-07-31,"I",37.25,62.75,7.43,0,0,0,2012-07-31,2012-08-06,1,"2012-31",70.18
2012-07-31,"II",22.39,77.61,27.07,0,0,0,2012-07-31,2012-08-06,1,"2012-31",104.68
2012-07-31,"III",45.54,54.46,11.34,3.58,0,0,2012-07-31,2012-08-06,1,"2012-31",69.38
2012-07-31,"IV",42.99,57.01,37.82,21.66,12.65,5.7,2012-07-31,2012-08-06,1,"2012-31",134.84
2012-07-24,"I",64.02,35.98,7.43,0,0,0,2012-07-24,2012-07-30,1,"2012-30",43.41
2012-07-24,"II",15.58,84.42,27.07,0,0,0,2012-07-24,2012-07-30,1,"2012-30",111.49
2012-07-24,"III",26.94,73.06,16.09,2.62,0,0,2012-07-24,2012-07-30,1,"2012-30",91.77
2012-07-24,"IV",38.53,61.47,42.83,23,12.42,5.47,2012-07-24,2012-07-30,1,"2012-30",145.19
2012-07-17,"I",68.08,31.92,3.56,0,0,0,2012-07-17,2012-07-23,1,"2012-29",35.48
2012-07-17,"II",14.94,85.06,27.07,0,0,0,2012-07-17,2012-07-23,1,"2012-29",112.13
2012-07-17,"III",18.27,81.73,15.27,0.55,0,0,2012-07-17,2012-07-23,1,"2012-29",97.55
2012-07-17,"IV",32.47,67.53,45.88,26.03,11.71,4.29,2012-07-17,2012-07-23,1,"2012-29",155.44
2012-07-10,"I",85.49,14.51,0,0,0,0,2012-07-10,2012-07-16,1,"2012-28",14.51
2012-07-10,"II",47.93,52.07,2.61,0,0,0,2012-07-10,2012-07-16,1,"2012-28",54.68
2012-07-10,"III",23.62,76.38,12.37,0.55,0,0,2012-07-10,2012-07-16,1,"2012-28",89.3
2012-07-10,"IV",28.89,71.11,48.34,28.64,11.94,3.81,2012-07-10,2012-07-16,1,"2012-28",163.84
2012-07-03,"I",88.11,11.89,0,0,0,0,2012-07-03,2012-07-09,1,"2012-27",11.89
2012-07-03,"II",83.3,16.7,0,0,0,0,2012-07-03,2012-07-09,1,"2012-27",16.7
2012-07-03,"III",31.77,68.23,9.55,0.32,0,0,2012-07-03,2012-07-09,1,"2012-27",78.1
2012-07-03,"IV",29.07,70.93,46.82,29.55,11.56,3.27,2012-07-03,2012-07-09,1,"2012-27",162.13
2012-06-26,"I",88.11,11.89,0,0,0,0,2012-06-26,2012-07-02,1,"2012-26",11.89
2012-06-26,"II",85.29,14.71,0,0,0,0,2012-06-26,2012-07-02,1,"2012-26",14.71
2012-06-26,"III",64.15,35.85,4.09,0.32,0,0,2012-06-26,2012-07-02,1,"2012-26",40.26
2012-06-26,"IV",31.8,68.2,39.53,19.78,9.71,3.27,2012-06-26,2012-07-02,1,"2012-26",140.49
2012-06-19,"I",92.47,7.53,0,0,0,0,2012-06-19,2012-06-25,1,"2012-25",7.53
2012-06-19,"II",94.29,5.71,0,0,0,0,2012-06-19,2012-06-25,1,"2012-25",5.71
2012-06-19,"III",70.17,29.83,2.67,0.32,0,0,2012-06-19,2012-06-25,1,"2012-25",32.82
2012-06-19,"IV",33.74,66.26,35.81,19.6,8.16,2.3,2012-06-19,2012-06-25,1,"2012-25",132.13
2012-06-12,"I",92.47,7.53,0,0,0,0,2012-06-12,2012-06-18,1,"2012-24",7.53
2012-06-12,"II",89.81,10.19,0.69,0,0,0,2012-06-12,2012-06-18,1,"2012-24",10.88
2012-06-12,"III",89.97,10.03,2.68,0.32,0,0,2012-06-12,2012-06-18,1,"2012-24",13.03
2012-06-12,"IV",43.37,56.63,33.36,19.72,6.61,2.2,2012-06-12,2012-06-18,1,"2012-24",118.52
2012-06-05,"I",92.47,7.53,0,0,0,0,2012-06-05,2012-06-11,1,"2012-23",7.53
2012-06-05,"II",89.81,10.19,0.69,0,0,0,2012-06-05,2012-06-11,1,"2012-23",10.88
2012-06-05,"III",91.78,8.22,2.68,0.32,0,0,2012-06-05,2012-06-11,1,"2012-23",11.22
2012-06-05,"IV",34.47,65.53,40.57,28.4,13.99,4.51,2012-06-05,2012-06-11,1,"2012-23",153
2012-05-29,"I",57.6,42.4,7.52,0,0,0,2012-05-29,2012-06-04,1,"2012-22",49.92
2012-05-29,"II",69.49,30.51,1,0,0,0,2012-05-29,2012-06-04,1,"2012-22",31.51
2012-05-29,"III",84.42,15.58,3.64,0.4,0,0,2012-05-29,2012-06-04,1,"2012-22",19.62
2012-05-29,"IV",26.82,73.18,46.08,31.13,18.61,4.72,2012-05-29,2012-06-04,1,"2012-22",173.72
2012-05-22,"I",57.6,42.4,7.75,0,0,0,2012-05-22,2012-05-28,1,"2012-21",50.15
2012-05-22,"II",79,21,1.19,0,0,0,2012-05-22,2012-05-28,1,"2012-21",22.19
2012-05-22,"III",79,21,3.64,0.4,0,0,2012-05-22,2012-05-28,1,"2012-21",25.04
2012-05-22,"IV",30.18,69.82,45.79,31.74,22.57,6.79,2012-05-22,2012-05-28,1,"2012-21",176.71
2012-05-15,"I",55.98,44.02,13.56,0,0,0,2012-05-15,2012-05-21,1,"2012-20",57.58
2012-05-15,"II",77.82,22.18,14.5,0,0,0,2012-05-15,2012-05-21,1,"2012-20",36.68
2012-05-15,"III",66.72,33.28,10.89,0.4,0,0,2012-05-15,2012-05-21,1,"2012-20",44.57
2012-05-15,"IV",30.88,69.12,47.17,34.56,22.68,6.9,2012-05-15,2012-05-21,1,"2012-20",180.43
2012-05-08,"I",24.88,75.12,40.63,7.81,0,0,2012-05-08,2012-05-14,1,"2012-19",123.56
2012-05-08,"II",57.71,42.29,20.9,1.08,0,0,2012-05-08,2012-05-14,1,"2012-19",64.27
2012-05-08,"III",54.22,45.78,16,1.01,0,0,2012-05-08,2012-05-14,1,"2012-19",62.79
2012-05-08,"IV",26.28,73.72,53.16,35.35,23.1,6.51,2012-05-08,2012-05-14,1,"2012-19",191.84
2012-05-01,"I",24.88,75.12,40.63,7.81,0,0,2012-05-01,2012-05-07,1,"2012-18",123.56
2012-05-01,"II",52.36,47.64,20.9,1.08,0,0,2012-05-01,2012-05-07,1,"2012-18",69.62
2012-05-01,"III",43.87,56.13,14.43,1.01,0,0,2012-05-01,2012-05-07,1,"2012-18",71.57
2012-05-01,"IV",26.02,73.98,54.09,35.99,23.51,6.4,2012-05-01,2012-05-07,1,"2012-18",193.97
2012-04-24,"I",11.41,88.59,40.63,7.81,0,0,2012-04-24,2012-04-30,1,"2012-17",137.03
2012-04-24,"II",52.36,47.64,20.9,1.08,0,0,2012-04-24,2012-04-30,1,"2012-17",69.62
2012-04-24,"III",43.7,56.3,14.43,2.01,0,0,2012-04-24,2012-04-30,1,"2012-17",72.74
2012-04-24,"IV",31.59,68.41,47.82,32.41,20.86,5.43,2012-04-24,2012-04-30,1,"2012-17",174.93
2012-04-17,"I",0,100,45.68,14.42,0,0,2012-04-17,2012-04-23,1,"2012-16",160.1
2012-04-17,"II",49.44,50.56,20.92,2.95,0,0,2012-04-17,2012-04-23,1,"2012-16",74.43
2012-04-17,"III",43.39,56.61,14.82,3.05,0,0,2012-04-17,2012-04-23,1,"2012-16",74.48
2012-04-17,"IV",33.97,66.03,48.17,33.11,21.03,5.43,2012-04-17,2012-04-23,1,"2012-16",173.77
2012-04-10,"I",0,100,45.68,14.42,0,0,2012-04-10,2012-04-16,1,"2012-15",160.1
2012-04-10,"II",49.47,50.53,20.92,2.95,0,0,2012-04-10,2012-04-16,1,"2012-15",74.4
2012-04-10,"III",47.59,52.41,14.82,3.05,0,0,2012-04-10,2012-04-16,1,"2012-15",70.28
2012-04-10,"IV",34.94,65.06,47.18,30.39,19.28,4.02,2012-04-10,2012-04-16,1,"2012-15",165.93
2012-04-03,"I",0.23,99.77,21.22,0,0,0,2012-04-03,2012-04-09,1,"2012-14",120.99
2012-04-03,"II",54.41,45.59,3.97,0,0,0,2012-04-03,2012-04-09,1,"2012-14",49.56
2012-04-03,"III",57.17,42.83,3.08,0,0,0,2012-04-03,2012-04-09,1,"2012-14",45.91
2012-04-03,"IV",37.16,62.84,44.78,27.95,15.91,2.53,2012-04-03,2012-04-09,1,"2012-14",154.01
2012-03-27,"I",28.48,71.52,10.88,0,0,0,2012-03-27,2012-04-02,1,"2012-13",82.4
2012-03-27,"II",63.52,36.48,0.01,0,0,0,2012-03-27,2012-04-02,1,"2012-13",36.49
2012-03-27,"III",66.22,33.78,0.75,0,0,0,2012-03-27,2012-04-02,1,"2012-13",34.53
2012-03-27,"IV",44.37,55.63,44.78,27.32,15.15,1.41,2012-03-27,2012-04-02,1,"2012-13",144.29
2012-03-20,"I",35.04,64.96,5.67,0,0,0,2012-03-20,2012-03-26,1,"2012-12",70.63
2012-03-20,"II",65.38,34.62,0.01,0,0,0,2012-03-20,2012-03-26,1,"2012-12",34.63
2012-03-20,"III",62.36,37.64,0.89,0,0,0,2012-03-20,2012-03-26,1,"2012-12",38.53
2012-03-20,"IV",43.05,56.95,49.12,27.35,15.18,1.41,2012-03-20,2012-03-26,1,"2012-12",150.01
2012-03-13,"I",44.43,55.57,0,0,0,0,2012-03-13,2012-03-19,1,"2012-11",55.57
2012-03-13,"II",87.17,12.83,0,0,0,0,2012-03-13,2012-03-19,1,"2012-11",12.83
2012-03-13,"III",91.56,8.44,0.75,0,0,0,2012-03-13,2012-03-19,1,"2012-11",9.19
2012-03-13,"IV",43.7,56.3,47.18,25.1,14.49,1.23,2012-03-13,2012-03-19,1,"2012-11",144.3
2012-03-06,"I",60.31,39.69,0,0,0,0,2012-03-06,2012-03-12,1,"2012-10",39.69
2012-03-06,"II",87.78,12.22,0,0,0,0,2012-03-06,2012-03-12,1,"2012-10",12.22
2012-03-06,"III",92.12,7.88,0.75,0,0,0,2012-03-06,2012-03-12,1,"2012-10",8.63
2012-03-06,"IV",44.47,55.53,45.43,24.7,14.49,1.23,2012-03-06,2012-03-12,1,"2012-10",141.38
2012-02-28,"I",57.24,42.76,0,0,0,0,2012-02-28,2012-03-05,1,"2012-09",42.76
2012-02-28,"II",87.78,12.22,0,0,0,0,2012-02-28,2012-03-05,1,"2012-09",12.22
2012-02-28,"III",88.78,11.22,0.75,0,0,0,2012-02-28,2012-03-05,1,"2012-09",11.97
2012-02-28,"IV",44.47,55.53,45.01,28.1,18.46,6.18,2012-02-28,2012-03-05,1,"2012-09",153.28
2012-02-21,"I",57.24,42.76,0,0,0,0,2012-02-21,2012-02-27,1,"2012-08",42.76
2012-02-21,"II",87.78,12.22,0,0,0,0,2012-02-21,2012-02-27,1,"2012-08",12.22
2012-02-21,"III",88.78,11.22,0.75,0,0,0,2012-02-21,2012-02-27,1,"2012-08",11.97
2012-02-21,"IV",45.42,54.58,45.74,29.89,18.52,6.18,2012-02-21,2012-02-27,1,"2012-08",154.91
